t x v M dripped?
0 0 0 0.01 0
0.166783 0.19 0.947933 0.0935917 1
0.213744 0.19 1.16756 0.0949486 1
0.267055 0.19 0.984768 0.0939538 1
0.314591 0.19 1.13604 0.0946483 1
0.36703 0.19 1.02337 0.0940495 1
0.415888 0.19 1.11671 0.0944749 1
0.467809 0.19 1.04569 0.0941227 1
0.482809 0.156927 0.869849 0.0770348 0
0.517419 0.19 1.10301 0.0943813 1
0.568926 0.19 1.05913 0.0941709 1
0.618991 0.19 1.09405 0.0943289 1
0.670215 0.19 1.06714 0.0942022 1
0.720551 0.19 1.08838 0.0942988 1
0.771592 0.19 1.07195 0.0942222 1
0.822089 0.19 1.08486 0.0942811 1
0.873015 0.19 1.07483 0.0942346 1
0.923608 0.19 1.08268 0.0942706 1
0.948608 0.164514 0.908457 0.0812843 0
0.974463 0.19 1.07658 0.0942424 1
1.02511 0.19 1.08135 0.0942643 1
1.07592 0.19 1.07764 0.0942471 1
1.12661 0.19 1.08054 0.0942605 1
1.1774 0.19 1.07828 0.09425 1
1.2281 0.19 1.08004 0.0942581 1
1.27887 0.19 1.07867 0.0942518 1
1.32959 0.19 1.07974 0.0942567 1
1.38035 0.19 1.0789 0.0942529 1
1.41035 0.169197 0.927544 0.0838664 0
1.43108 0.19 1.07956 0.0942559 1
1.48183 0.19 1.07905 0.0942535 1
1.53256 0.19 1.07945 0.0942554 1
1.58331 0.19 1.07914 0.094254 1
1.63405 0.19 1.07938 0.0942551 1
1.68479 0.19 1.07919 0.0942542 1
1.73553 0.19 1.07934 0.0942549 1
1.78627 0.19 1.07922 0.0942543 1
1.83701 0.19 1.07931 0.0942548 1
1.87201 0.173905 0.961208 0.0863642 0
1.88776 0.19 1.07924 0.0942544 1
1.9385 0.19 1.0793 0.0942547 1
1.98924 0.19 1.07925 0.0942545 1
2.03998 0.19 1.07929 0.0942546 1
2.09072 0.19 1.07926 0.0942545 1
2.14146 0.19 1.07928 0.0942546 1
2.1922 0.19 1.07927 0.0942545 1
2.24295 0.19 1.07928 0.0942546 1
2.29369 0.19 1.07927 0.0942546 1
2.33369 0.178809 1.00057 0.0888711 0
2.34443 0.19 1.07928 0.0942546 1
2.39517 0.19 1.07927 0.0942546 1
2.44591 0.19 1.07927 0.0942546 1
2.49665 0.19 1.07927 0.0942546 1
2.54739 0.19 1.07927 0.0942546 1
2.59814 0.19 1.07927 0.0942546 1
2.64888 0.19 1.07927 0.0942546 1
2.69962 0.19 1.07927 0.0942546 1
2.75036 0.19 1.07927 0.0942546 1
2.79536 0.183912 1.04002 0.091377 0
2.8011 0.19 1.07927 0.0942546 1
2.85184 0.19 1.07927 0.0942546 1
2.90258 0.19 1.07927 0.0942546 1
2.95333 0.19 1.07927 0.0942546 1
3.00407 0.19 1.07927 0.0942546 1
3.05481 0.19 1.07927 0.0942546 1
3.10555 0.19 1.07927 0.0942546 1
3.15629 0.19 1.07927 0.0942546 1
3.20703 0.19 1.07927 0.0942546 1
3.25703 0.189202 1.07476 0.093883 0
3.25777 0.19 1.07927 0.0942546 1
3.30851 0.19 1.07927 0.0942546 1
3.35926 0.19 1.07927 0.0942546 1
3.41 0.19 1.07927 0.0942546 1
3.46074 0.19 1.07927 0.0942546 1
3.51148 0.19 1.07927 0.0942546 1
3.56222 0.19 1.07927 0.0942546 1
3.61296 0.19 1.07927 0.0942546 1
3.6637 0.19 1.07927 0.0942546 1
3.7187 0.194645 1.10125 0.096389 0
3.71445 0.19 1.07927 0.0942546 1
3.76519 0.19 1.07927 0.0942546 1
3.81593 0.19 1.07927 0.0942546 1
3.86667 0.19 1.07927 0.0942546 1
3.91741 0.19 1.07927 0.0942546 1
3.96815 0.19 1.07927 0.0942546 1
4.01889 0.19 1.07927 0.0942546 1
4.06964 0.19 1.07927 0.0942546 1
4.12038 0.19 1.07927 0.0942546 1
4.17112 0.19 1.07927 0.0942546 1
4.17612 0.145997 1.01012 0.071329 0
4.22186 0.19 1.07927 0.0942546 1
4.2726 0.19 1.07927 0.0942546 1
4.32334 0.19 1.07927 0.0942546 1
4.37408 0.19 1.07927 0.0942546 1
4.42483 0.19 1.07927 0.0942546 1
4.47557 0.19 1.07927 0.0942546 1
4.52631 0.19 1.07927 0.0942546 1
4.57705 0.19 1.07927 0.0942546 1
4.62779 0.19 1.07927 0.0942546 1
4.63779 0.1509 0.953746 0.073835 0
4.67853 0.19 1.07927 0.0942546 1
4.72927 0.19 1.07927 0.0942546 1
4.78001 0.19 1.07927 0.0942546 1
4.83076 0.19 1.07927 0.0942546 1
4.8815 0.19 1.07927 0.0942546 1
4.93224 0.19 1.07927 0.0942546 1
4.98298 0.19 1.07927 0.0942546 1
5.03372 0.19 1.07927 0.0942546 1
5.08446 0.19 1.07927 0.0942546 1
5.09946 0.155567 0.916514 0.076341 0
5.1352 0.19 1.07927 0.0942546 1
5.18595 0.19 1.07927 0.0942546 1
5.23669 0.19 1.07927 0.0942546 1
5.28743 0.19 1.07927 0.0942546 1
5.33817 0.19 1.07927 0.0942546 1
5.38891 0.19 1.07927 0.0942546 1
5.43965 0.19 1.07927 0.0942546 1
5.49039 0.19 1.07927 0.0942546 1
5.54114 0.19 1.07927 0.0942546 1
5.56114 0.160101 0.900864 0.078847 0
5.59188 0.19 1.07927 0.0942546 1
5.64262 0.19 1.07927 0.0942546 1
5.69336 0.19 1.07927 0.0942546 1
5.7441 0.19 1.07927 0.0942546 1
5.79484 0.19 1.07927 0.0942546 1
5.84558 0.19 1.07927 0.0942546 1
5.89633 0.19 1.07927 0.0942546 1
5.94707 0.19 1.07927 0.0942546 1
5.99781 0.19 1.07927 0.0942546 1
6.02281 0.16461 0.905786 0.081353 0
6.04855 0.19 1.07927 0.0942546 1
6.09929 0.19 1.07927 0.0942546 1
6.15003 0.19 1.07927 0.0942546 1
6.20077 0.19 1.07927 0.0942546 1
6.25152 0.19 1.07927 0.0942546 1
6.30226 0.19 1.07927 0.0942546 1
6.353 0.19 1.07927 0.0942546 1
6.40374 0.19 1.07927 0.0942546 1
6.45448 0.19 1.07927 0.0942546 1
6.48448 0.169187 0.927655 0.083859 0
6.50522 0.19 1.07927 0.0942546 1
6.55596 0.19 1.07927 0.0942546 1
6.6067 0.19 1.07927 0.0942546 1
6.65745 0.19 1.07927 0.0942546 1
6.70819 0.19 1.07927 0.0942546 1
6.75893 0.19 1.07927 0.0942546 1
6.80967 0.19 1.07927 0.0942546 1
