t x v M dripped?
0 0 0 0.01 0
0.167228 0.19 0.946264 0.0936141 1
0.214165 0.19 1.1637 0.0949366 1
0.267445 0.19 0.98476 0.0939568 1
0.31507 0.19 1.13289 0.0946382 1
0.367508 0.19 1.02274 0.0940537 1
0.416433 0.19 1.11366 0.0944681 1
0.468352 0.19 1.0447 0.0941261 1
0.483352 0.156966 0.868008 0.0770426 0
0.51802 0.19 1.10018 0.0943766 1
0.569529 0.19 1.05783 0.0941735 1
0.619643 0.19 1.09142 0.0943257 1
0.670874 0.19 1.06561 0.0942041 1
0.721252 0.19 1.08591 0.0942966 1
0.772304 0.19 1.07025 0.0942235 1
0.822838 0.19 1.08251 0.0942796 1
0.873779 0.19 1.07302 0.0942355 1
0.924405 0.19 1.08043 0.0942695 1
0.949405 0.164568 0.904792 0.0813065 0
0.975278 0.19 1.07469 0.0942429 1
1.02596 0.19 1.07917 0.0942635 1
1.07679 0.19 1.07569 0.0942474 1
1.12751 0.19 1.0784 0.0942599 1
1.17831 0.19 1.07629 0.0942501 1
1.22905 0.19 1.07793 0.0942577 1
1.27984 0.19 1.07666 0.0942518 1
1.33058 0.19 1.07765 0.0942564 1
1.38137 0.19 1.07688 0.0942528 1
1.41137 0.169228 0.924168 0.0838781 0
1.43212 0.19 1.07748 0.0942556 1
1.4829 0.19 1.07701 0.0942534 1
1.53365 0.19 1.07737 0.0942551 1
1.58443 0.19 1.07709 0.0942538 1
1.63519 0.19 1.07731 0.0942548 1
1.68596 0.19 1.07714 0.094254 1
1.73672 0.19 1.07727 0.0942546 1
1.78749 0.19 1.07717 0.0942542 1
1.83825 0.19 1.07725 0.0942545 1
1.87325 0.173921 0.958053 0.0863706 0
1.88902 0.19 1.07719 0.0942543 1
1.93979 0.19 1.07724 0.0942545 1
1.99055 0.19 1.0772 0.0942543 1
2.04132 0.19 1.07723 0.0942544 1
2.09209 0.19 1.07721 0.0942543 1
2.14285 0.19 1.07722 0.0942544 1
2.19362 0.19 1.07721 0.0942544 1
2.24438 0.19 1.07722 0.0942544 1
2.29515 0.19 1.07721 0.0942544 1
2.33515 0.17881 0.997707 0.0888714 0
2.34592 0.19 1.07722 0.0942544 1
2.39668 0.19 1.07721 0.0942544 1
2.44745 0.19 1.07722 0.0942544 1
2.49821 0.19 1.07721 0.0942544 1
2.54898 0.19 1.07722 0.0942544 1
2.59975 0.19 1.07722 0.0942544 1
2.65051 0.19 1.07722 0.0942544 1
2.70128 0.19 1.07722 0.0942544 1
2.75205 0.19 1.07722 0.0942544 1
2.79705 0.183899 1.03748 0.0913713 0
2.80281 0.19 1.07722 0.0942544 1
2.85358 0.19 1.07722 0.0942544 1
2.90434 0.19 1.07722 0.0942544 1
2.95511 0.19 1.07722 0.0942544 1
3.00588 0.19 1.07722 0.0942544 1
3.05664 0.19 1.07722 0.0942544 1
3.10741 0.19 1.07722 0.0942544 1
3.15817 0.19 1.07722 0.0942544 1
3.20894 0.19 1.07722 0.0942544 1
3.25894 0.189176 1.07251 0.0938713 0
3.25971 0.19 1.07722 0.0942544 1
3.31047 0.19 1.07722 0.0942544 1
3.36124 0.19 1.07722 0.0942544 1
3.41201 0.19 1.07722 0.0942544 1
3.46277 0.19 1.07722 0.0942544 1
3.51354 0.19 1.07722 0.0942544 1
3.5643 0.19 1.07722 0.0942544 1
3.61507 0.19 1.07722 0.0942544 1
3.66584 0.19 1.07722 0.0942544 1
3.72084 0.19461 1.09924 0.0963713 0
3.7166 0.19 1.07722 0.0942544 1
3.76737 0.19 1.07722 0.0942544 1
3.81813 0.19 1.07722 0.0942544 1
3.8689 0.19 1.07722 0.0942544 1
3.91967 0.19 1.07722 0.0942544 1
3.97043 0.19 1.07722 0.0942544 1
4.0212 0.19 1.07722 0.0942544 1
4.07197 0.19 1.07722 0.0942544 1
4.12273 0.19 1.07722 0.0942544 1
4.1735 0.19 1.07722 0.0942544 1
4.1785 0.146111 1.00757 0.0713713 0
4.22426 0.19 1.07722 0.0942544 1
4.27503 0.19 1.07722 0.0942544 1
4.3258 0.19 1.07722 0.0942544 1
4.37656 0.19 1.07722 0.0942544 1
4.42733 0.19 1.07722 0.0942544 1
4.4781 0.19 1.07722 0.0942544 1
4.52886 0.19 1.07722 0.0942544 1
4.57963 0.19 1.07722 0.0942544 1
4.63039 0.19 1.07722 0.0942544 1
4.64039 0.151 0.950755 0.0738713 0
4.68116 0.19 1.07722 0.0942544 1
4.73193 0.19 1.07722 0.0942544 1
4.78269 0.19 1.07722 0.0942544 1
4.83346 0.19 1.07722 0.0942544 1
4.88422 0.19 1.07722 0.0942544 1
4.93499 0.19 1.07722 0.0942544 1
4.98576 0.19 1.07722 0.0942544 1
5.03652 0.19 1.07722 0.0942544 1
5.08729 0.19 1.07722 0.0942544 1
5.10229 0.155651 0.9132 0.0763713 0
5.13806 0.19 1.07722 0.0942544 1
5.18882 0.19 1.07722 0.0942544 1
5.23959 0.19 1.07722 0.0942544 1
5.29035 0.19 1.07722 0.0942544 1
5.34112 0.19 1.07722 0.0942544 1
5.39189 0.19 1.07722 0.0942544 1
5.44265 0.19 1.07722 0.0942544 1
5.49342 0.19 1.07722 0.0942544 1
5.54418 0.19 1.07722 0.0942544 1
5.56418 0.160168 0.897376 0.0788713 0
5.59495 0.19 1.07722 0.0942544 1
5.64572 0.19 1.07722 0.0942544 1
5.69648 0.19 1.07722 0.0942544 1
5.74725 0.19 1.07722 0.0942544 1
5.79802 0.19 1.07722 0.0942544 1
5.84878 0.19 1.07722 0.0942544 1
5.89955 0.19 1.07722 0.0942544 1
5.95031 0.19 1.07722 0.0942544 1
6.00108 0.19 1.07722 0.0942544 1
6.02608 0.164659 0.902279 0.0813713 0
6.05185 0.19 1.07722 0.0942544 1
6.10261 0.19 1.07722 0.0942544 1
6.15338 0.19 1.07722 0.0942544 1
6.20414 0.19 1.07722 0.0942544 1
6.25491 0.19 1.07722 0.0942544 1
6.30568 0.19 1.07722 0.0942544 1
6.35644 0.19 1.07722 0.0942544 1
6.40721 0.19 1.07722 0.0942544 1
6.45798 0.19 1.07722 0.0942544 1
6.48798 0.169219 0.924269 0.0838713 0
6.50874 0.19 1.07722 0.0942544 1
6.55951 0.19 1.07722 0.0942544 1
6.61027 0.19 1.07722 0.0942544 1
6.66104 0.19 1.07722 0.0942544 1
6.71181 0.19 1.07722 0.0942544 1
6.76257 0.19 1.07722 0.0942544 1
6.81334 0.19 1.07722 0.0942544 1
6.8641 0.19 1.07722 0.0942544 1
6.91487 0.19 1.07722 0.0942544 1
6.94987 0.173921 0.958058 0.0863713 0
6.96564 0.19 1.07722 0.0942544 1
7.0164 0.19 1.07722 0.0942544 1
7.06717 0.19 1.07722 0.0942544 1
7.11794 0.19 1.07722 0.0942544 1
7.1687 0.19 1.07722 0.0942544 1
7.21947 0.19 1.07722 0.0942544 1
7.27023 0.19 1.07722 0.0942544 1
7.321 0.19 1.07722 0.0942544 1
7.37177 0.19 1.07722 0.0942544 1
7.41177 0.17881 0.997705 0.0888713 0
7.42253 0.19 1.07722 0.0942544 1
7.4733 0.19 1.07722 0.0942544 1
7.52406 0.19 1.07722 0.0942544 1
7.57483 0.19 1.07722 0.0942544 1
7.6256 0.19 1.07722 0.0942544 1
7.67636 0.19 1.07722 0.0942544 1
7.72713 0.19 1.07722 0.0942544 1
7.7779 0.19 1.07722 0.0942544 1
7.82866 0.19 1.07722 0.0942544 1
7.87366 0.183899 1.03748 0.0913713 0
7.87943 0.19 1.07722 0.0942544 1
7.93019 0.19 1.07722 0.0942544 1
7.98096 0.19 1.07722 0.0942544 1
8.03173 0.19 1.07722 0.0942544 1
8.08249 0.19 1.07722 0.0942544 1
8.13326 0.19 1.07722 0.0942544 1
8.18402 0.19 1.07722 0.0942544 1
8.23479 0.19 1.07722 0.0942544 1
8.28556 0.19 1.07722 0.0942544 1
8.33556 0.189176 1.07251 0.0938713 0
8.33632 0.19 1.07722 0.0942544 1
8.38709 0.19 1.07722 0.0942544 1
8.43786 0.19 1.07722 0.0942544 1
8.48862 0.19 1.07722 0.0942544 1
8.53939 0.19 1.07722 0.0942544 1
8.59015 0.19 1.07722 0.0942544 1
8.64092 0.19 1.07722 0.0942544 1
8.69169 0.19 1.07722 0.0942544 1
8.74245 0.19 1.07722 0.0942544 1
8.79745 0.19461 1.09924 0.0963713 0
8.79322 0.19 1.07722 0.0942544 1
8.84399 0.19 1.07722 0.0942544 1
8.89475 0.19 1.07722 0.0942544 1
8.94552 0.19 1.07722 0.0942544 1
8.99628 0.19 1.07722 0.0942544 1
9.04705 0.19 1.07722 0.0942544 1
9.09782 0.19 1.07722 0.0942544 1
9.14858 0.19 1.07722 0.0942544 1
9.19935 0.19 1.07722 0.0942544 1
9.25011 0.19 1.07722 0.0942544 1
9.25511 0.146111 1.00757 0.0713713 0
9.30088 0.19 1.07722 0.0942544 1
9.35165 0.19 1.07722 0.0942544 1
9.40241 0.19 1.07722 0.0942544 1
9.45318 0.19 1.07722 0.0942544 1
9.50395 0.19 1.07722 0.0942544 1
9.55471 0.19 1.07722 0.0942544 1
9.60548 0.19 1.07722 0.0942544 1
9.65624 0.19 1.07722 0.0942544 1
9.70701 0.19 1.07722 0.0942544 1
9.71701 0.151 0.950755 0.0738713 0
9.75778 0.19 1.07722 0.0942544 1
9.80854 0.19 1.07722 0.0942544 1
9.85931 0.19 1.07722 0.0942544 1
9.91007 0.19 1.07722 0.0942544 1
9.96084 0.19 1.07722 0.0942544 1
10.0116 0.19 1.07722 0.0942544 1
10.0624 0.19 1.07722 0.0942544 1
10.1131 0.19 1.07722 0.0942544 1
10.1639 0.19 1.07722 0.0942544 1
10.1789 0.155651 0.9132 0.0763713 0
10.2147 0.19 1.07722 0.0942544 1
10.2654 0.19 1.07722 0.0942544 1
10.3162 0.19 1.07722 0.0942544 1
10.367 0.19 1.07722 0.0942544 1
10.4177 0.19 1.07722 0.0942544 1
10.4685 0.19 1.07722 0.0942544 1
10.5193 0.19 1.07722 0.0942544 1
10.57 0.19 1.07722 0.0942544 1
10.6208 0.19 1.07722 0.0942544 1
10.6408 0.160168 0.897376 0.0788713 0
10.6716 0.19 1.07722 0.0942544 1
10.7223 0.19 1.07722 0.0942544 1
10.7731 0.19 1.07722 0.0942544 1
10.8239 0.19 1.07722 0.0942544 1
10.8746 0.19 1.07722 0.0942544 1
10.9254 0.19 1.07722 0.0942544 1
10.9762 0.19 1.07722 0.0942544 1
11.0269 0.19 1.07722 0.0942544 1
11.0777 0.19 1.07722 0.0942544 1
11.1027 0.164659 0.902279 0.0813713 0
11.1285 0.19 1.07722 0.0942544 1
11.1792 0.19 1.07722 0.0942544 1
11.23 0.19 1.07722 0.0942544 1
11.2808 0.19 1.07722 0.0942544 1
11.3315 0.19 1.07722 0.0942544 1
11.3823 0.19 1.07722 0.0942544 1
11.4331 0.19 1.07722 0.0942544 1
11.4838 0.19 1.07722 0.0942544 1
11.5346 0.19 1.07722 0.0942544 1
11.5646 0.169219 0.924269 0.0838713 0
11.5854 0.19 1.07722 0.0942544 1
11.6361 0.19 1.07722 0.0942544 1
11.6869 0.19 1.07722 0.0942544 1
11.7377 0.19 1.07722 0.0942544 1
11.7884 0.19 1.07722 0.0942544 1
11.8392 0.19 1.07722 0.0942544 1
11.89 0.19 1.07722 0.0942544 1
11.9407 0.19 1.07722 0.0942544 1
11.9915 0.19 1.07722 0.0942544 1
12.0265 0.173921 0.958058 0.0863713 0
12.0423 0.19 1.07722 0.0942544 1
12.093 0.19 1.07722 0.0942544 1
12.1438 0.19 1.07722 0.0942544 1
12.1946 0.19 1.07722 0.0942544 1
12.2453 0.19 1.07722 0.0942544 1
12.2961 0.19 1.07722 0.0942544 1
12.3469 0.19 1.07722 0.0942544 1
12.3976 0.19 1.07722 0.0942544 1
12.4484 0.19 1.07722 0.0942544 1
12.4884 0.17881 0.997705 0.0888713 0
12.4991 0.19 1.07722 0.0942544 1
12.5499 0.19 1.07722 0.0942544 1
12.6007 0.19 1.07722 0.0942544 1
12.6514 0.19 1.07722 0.0942544 1
12.7022 0.19 1.07722 0.0942544 1
12.753 0.19 1.07722 0.0942544 1
12.8037 0.19 1.07722 0.0942544 1
12.8545 0.19 1.07722 0.0942544 1
12.9053 0.19 1.07722 0.0942544 1
12.9503 0.183899 1.03748 0.0913713 0
12.956 0.19 1.07722 0.0942544 1
13.0068 0.19 1.07722 0.0942544 1
13.0576 0.19 1.07722 0.0942544 1
13.1083 0.19 1.07722 0.0942544 1
13.1591 0.19 1.07722 0.0942544 1
13.2099 0.19 1.07722 0.0942544 1
13.2606 0.19 1.07722 0.0942544 1
13.3114 0.19 1.07722 0.0942544 1
13.3622 0.19 1.07722 0.0942544 1
13.4122 0.189176 1.07251 0.0938713 0
13.4129 0.19 1.07722 0.0942544 1
13.4637 0.19 1.07722 0.0942544 1
13.5145 0.19 1.07722 0.0942544 1
13.5652 0.19 1.07722 0.0942544 1
13.616 0.19 1.07722 0.0942544 1
13.6668 0.19 1.07722 0.0942544 1
13.7175 0.19 1.07722 0.0942544 1
13.7683 0.19 1.07722 0.0942544 1
13.8191 0.19 1.07722 0.0942544 1
13.8741 0.19461 1.09924 0.0963713 0
13.8698 0.19 1.07722 0.0942544 1
13.9206 0.19 1.07722 0.0942544 1
13.9714 0.19 1.07722 0.0942544 1
14.0221 0.19 1.07722 0.0942544 1
14.0729 0.19 1.07722 0.0942544 1
14.1237 0.19 1.07722 0.0942544 1
14.1744 0.19 1.07722 0.0942544 1
14.2252 0.19 1.07722 0.0942544 1
14.276 0.19 1.07722 0.0942544 1
