t x v M dripped?
12.01 0.178808 1.00771 0.0888701 0
12.0207 0.19 1.08442 0.094255 1
12.0714 0.19 1.08442 0.094255 1
12.122 0.19 1.08442 0.094255 1
12.1727 0.19 1.08442 0.094255 1
12.2234 0.19 1.08442 0.094255 1
12.2741 0.19 1.08442 0.094255 1
12.3248 0.19 1.08442 0.094255 1
12.3754 0.19 1.08442 0.094255 1
12.4261 0.19 1.08442 0.094255 1
12.4711 0.183944 1.04636 0.0913911 0
12.4768 0.19 1.08442 0.094255 1
12.5275 0.19 1.08442 0.094255 1
12.5782 0.19 1.08442 0.094255 1
12.6288 0.19 1.08442 0.094255 1
12.6795 0.19 1.08442 0.094255 1
12.7302 0.19 1.08442 0.094255 1
12.7809 0.19 1.08442 0.094255 1
12.8316 0.19 1.08442 0.094255 1
12.8822 0.19 1.08442 0.094255 1
12.9322 0.189264 1.08036 0.0939121 0
12.9329 0.19 1.08442 0.094255 1
12.9836 0.19 1.08442 0.094255 1
13.0343 0.19 1.08442 0.094255 1
13.085 0.19 1.08442 0.094255 1
13.1356 0.19 1.08442 0.094255 1
13.1863 0.19 1.08442 0.094255 1
13.237 0.19 1.08442 0.094255 1
13.2877 0.19 1.08442 0.094255 1
13.3384 0.19 1.08442 0.094255 1
13.3934 0.194734 1.10624 0.0964331 0
13.389 0.19 1.08442 0.094255 1
13.4397 0.19 1.08442 0.094255 1
13.4904 0.19 1.08442 0.094255 1
13.5411 0.19 1.08442 0.094255 1
13.5918 0.19 1.08442 0.094255 1
13.6424 0.19 1.08442 0.094255 1
13.6931 0.19 1.08442 0.094255 1
13.7438 0.19 1.08442 0.094255 1
13.7945 0.19 1.08442 0.094255 1
13.8452 0.19 1.08442 0.094255 1
13.8502 0.145713 1.01652 0.0712231 0
13.8958 0.19 1.08442 0.094255 1
13.9465 0.19 1.08442 0.094255 1
13.9972 0.19 1.08442 0.094255 1
14.0479 0.19 1.08442 0.094255 1
14.0986 0.19 1.08442 0.094255 1
14.1492 0.19 1.08442 0.094255 1
14.1999 0.19 1.08442 0.094255 1
14.2506 0.19 1.08442 0.094255 1
14.3013 0.19 1.08442 0.094255 1
14.3113 0.150651 0.961243 0.0737441 0
14.352 0.19 1.08442 0.094255 1
14.4026 0.19 1.08442 0.094255 1
14.4533 0.19 1.08442 0.094255 1
14.504 0.19 1.08442 0.094255 1
14.5547 0.19 1.08442 0.094255 1
14.6054 0.19 1.08442 0.094255 1
14.656 0.19 1.08442 0.094255 1
14.7067 0.19 1.08442 0.094255 1
14.7574 0.19 1.08442 0.094255 1
14.7724 0.155357 0.924817 0.0762651 0
14.8081 0.19 1.08442 0.094255 1
14.8588 0.19 1.08442 0.094255 1
14.9094 0.19 1.08442 0.094255 1
14.9601 0.19 1.08442 0.094255 1
15.0108 0.19 1.08442 0.094255 1
15.0615 0.19 1.08442 0.094255 1
15.1122 0.19 1.08442 0.094255 1
15.1628 0.19 1.08442 0.094255 1
15.2135 0.19 1.08442 0.094255 1
15.2335 0.159934 0.9096 0.0787861 0
15.2642 0.19 1.08442 0.094255 1
15.3149 0.19 1.08442 0.094255 1
15.3656 0.19 1.08442 0.094255 1
15.4162 0.19 1.08442 0.094255 1
15.4669 0.19 1.08442 0.094255 1
15.5176 0.19 1.08442 0.094255 1
15.5683 0.19 1.08442 0.094255 1
15.619 0.19 1.08442 0.094255 1
15.6696 0.19 1.08442 0.094255 1
15.6946 0.164487 0.914564 0.0813071 0
15.7203 0.19 1.08442 0.094255 1
15.771 0.19 1.08442 0.094255 1
15.8217 0.19 1.08442 0.094255 1
15.8724 0.19 1.08442 0.094255 1
15.923 0.19 1.08442 0.094255 1
15.9737 0.19 1.08442 0.094255 1
16.0244 0.19 1.08442 0.094255 1
16.0751 0.19 1.08442 0.094255 1
16.1258 0.19 1.08442 0.094255 1
16.1558 0.169108 0.936124 0.0838281 0
16.1764 0.19 1.08442 0.094255 1
16.2271 0.19 1.08442 0.094255 1
16.2778 0.19 1.08442 0.094255 1
16.3285 0.19 1.08442 0.094255 1
16.3792 0.19 1.08442 0.094255 1
16.4298 0.19 1.08442 0.094255 1
16.4805 0.19 1.08442 0.094255 1
16.5312 0.19 1.08442 0.094255 1
16.5819 0.19 1.08442 0.094255 1
16.6169 0.173867 0.969103 0.0863491 0
16.6326 0.19 1.08442 0.094255 1
16.6832 0.19 1.08442 0.094255 1
16.7339 0.19 1.08442 0.094255 1
16.7846 0.19 1.08442 0.094255 1
16.8353 0.19 1.08442 0.094255 1
16.886 0.19 1.08442 0.094255 1
16.9366 0.19 1.08442 0.094255 1
16.9873 0.19 1.08442 0.094255 1
17.038 0.19 1.08442 0.094255 1
17.078 0.178808 1.00771 0.0888701 0
17.0887 0.19 1.08442 0.094255 1
17.1394 0.19 1.08442 0.094255 1
17.19 0.19 1.08442 0.094255 1
17.2407 0.19 1.08442 0.094255 1
17.2914 0.19 1.08442 0.094255 1
17.3421 0.19 1.08442 0.094255 1
17.3928 0.19 1.08442 0.094255 1
17.4434 0.19 1.08442 0.094255 1
17.4941 0.19 1.08442 0.094255 1
17.5391 0.183944 1.04636 0.0913911 0
17.5448 0.19 1.08442 0.094255 1
17.5955 0.19 1.08442 0.094255 1
17.6462 0.19 1.08442 0.094255 1
17.6968 0.19 1.08442 0.094255 1
17.7475 0.19 1.08442 0.094255 1
17.7982 0.19 1.08442 0.094255 1
17.8489 0.19 1.08442 0.094255 1
17.8996 0.19 1.08442 0.094255 1
17.9503 0.19 1.08442 0.094255 1
18.0003 0.189264 1.08036 0.0939121 0
18.0009 0.19 1.08442 0.094255 1
18.0516 0.19 1.08442 0.094255 1
18.1023 0.19 1.08442 0.094255 1
18.153 0.19 1.08442 0.094255 1
18.2037 0.19 1.08442 0.094255 1
18.2543 0.19 1.08442 0.094255 1
18.305 0.19 1.08442 0.094255 1
18.3557 0.19 1.08442 0.094255 1
18.4064 0.19 1.08442 0.094255 1
18.4614 0.194734 1.10624 0.0964331 0
18.4571 0.19 1.08442 0.094255 1
18.5077 0.19 1.08442 0.094255 1
18.5584 0.19 1.08442 0.094255 1
18.6091 0.19 1.08442 0.094255 1
18.6598 0.19 1.08442 0.094255 1
18.7105 0.19 1.08442 0.094255 1
18.7611 0.19 1.08442 0.094255 1
18.8118 0.19 1.08442 0.094255 1
18.8625 0.19 1.08442 0.094255 1
18.9132 0.19 1.08442 0.094255 1
18.9182 0.145713 1.01652 0.0712231 0
18.9639 0.19 1.08442 0.094255 1
19.0145 0.19 1.08442 0.094255 1
19.0652 0.19 1.08442 0.094255 1
19.1159 0.19 1.08442 0.094255 1
19.1666 0.19 1.08442 0.094255 1
19.2173 0.19 1.08442 0.094255 1
19.2679 0.19 1.08442 0.094255 1
19.3186 0.19 1.08442 0.094255 1
19.3693 0.19 1.08442 0.094255 1
19.3793 0.150651 0.961243 0.0737441 0
19.42 0.19 1.08442 0.094255 1
19.4707 0.19 1.08442 0.094255 1
19.5213 0.19 1.08442 0.094255 1
19.572 0.19 1.08442 0.094255 1
19.6227 0.19 1.08442 0.094255 1
19.6734 0.19 1.08442 0.094255 1
19.7241 0.19 1.08442 0.094255 1
19.7747 0.19 1.08442 0.094255 1
19.8254 0.19 1.08442 0.094255 1
19.8404 0.155357 0.924817 0.0762651 0
19.8761 0.19 1.08442 0.094255 1
19.9268 0.19 1.08442 0.094255 1
19.9775 0.19 1.08442 0.094255 1
20.0281 0.19 1.08442 0.094255 1
20.0788 0.19 1.08442 0.094255 1
20.1295 0.19 1.08442 0.094255 1
20.1802 0.19 1.08442 0.094255 1
20.2309 0.19 1.08442 0.094255 1
20.2815 0.19 1.08442 0.094255 1
20.3015 0.159934 0.9096 0.0787861 0
20.3322 0.19 1.08442 0.094255 1
20.3829 0.19 1.08442 0.094255 1
20.4336 0.19 1.08442 0.094255 1
20.4843 0.19 1.08442 0.094255 1
20.5349 0.19 1.08442 0.094255 1
20.5856 0.19 1.08442 0.094255 1
20.6363 0.19 1.08442 0.094255 1
20.687 0.19 1.08442 0.094255 1
20.7377 0.19 1.08442 0.094255 1
20.7627 0.164487 0.914564 0.0813071 0
20.7883 0.19 1.08442 0.094255 1
20.839 0.19 1.08442 0.094255 1
20.8897 0.19 1.08442 0.094255 1
20.9404 0.19 1.08442 0.094255 1
20.9911 0.19 1.08442 0.094255 1
21.0417 0.19 1.08442 0.094255 1
21.0924 0.19 1.08442 0.094255 1
21.1431 0.19 1.08442 0.094255 1
21.1938 0.19 1.08442 0.094255 1
21.2238 0.169108 0.936124 0.0838281 0
21.2445 0.19 1.08442 0.094255 1
21.2951 0.19 1.08442 0.094255 1
21.3458 0.19 1.08442 0.094255 1
21.3965 0.19 1.08442 0.094255 1
21.4472 0.19 1.08442 0.094255 1
21.4979 0.19 1.08442 0.094255 1
21.5485 0.19 1.08442 0.094255 1
21.5992 0.19 1.08442 0.094255 1
21.6499 0.19 1.08442 0.094255 1
21.6849 0.173867 0.969103 0.0863491 0
21.7006 0.19 1.08442 0.094255 1
21.7513 0.19 1.08442 0.094255 1
21.8019 0.19 1.08442 0.094255 1
21.8526 0.19 1.08442 0.094255 1
21.9033 0.19 1.08442 0.094255 1
21.954 0.19 1.08442 0.094255 1
22.0047 0.19 1.08442 0.094255 1
22.0553 0.19 1.08442 0.094255 1
22.106 0.19 1.08442 0.094255 1
22.146 0.178808 1.00771 0.0888701 0
22.1567 0.19 1.08442 0.094255 1
22.2074 0.19 1.08442 0.094255 1
22.2581 0.19 1.08442 0.094255 1
22.3087 0.19 1.08442 0.094255 1
22.3594 0.19 1.08442 0.094255 1
22.4101 0.19 1.08442 0.094255 1
22.4608 0.19 1.08442 0.094255 1
22.5115 0.19 1.08442 0.094255 1
22.5621 0.19 1.08442 0.094255 1
22.6071 0.183944 1.04636 0.0913911 0
22.6128 0.19 1.08442 0.094255 1
22.6635 0.19 1.08442 0.094255 1
22.7142 0.19 1.08442 0.094255 1
22.7649 0.19 1.08442 0.094255 1
22.8155 0.19 1.08442 0.094255 1
22.8662 0.19 1.08442 0.094255 1
22.9169 0.19 1.08442 0.094255 1
22.9676 0.19 1.08442 0.094255 1
23.0183 0.19 1.08442 0.094255 1
23.0683 0.189264 1.08036 0.0939121 0
23.0689 0.19 1.08442 0.094255 1
23.1196 0.19 1.08442 0.094255 1
23.1703 0.19 1.08442 0.094255 1
23.221 0.19 1.08442 0.094255 1
23.2717 0.19 1.08442 0.094255 1
23.3223 0.19 1.08442 0.094255 1
23.373 0.19 1.08442 0.094255 1
23.4237 0.19 1.08442 0.094255 1
23.4744 0.19 1.08442 0.094255 1
23.5294 0.194734 1.10624 0.0964331 0
23.5251 0.19 1.08442 0.094255 1
23.5757 0.19 1.08442 0.094255 1
23.6264 0.19 1.08442 0.094255 1
23.6771 0.19 1.08442 0.094255 1
23.7278 0.19 1.08442 0.094255 1
23.7785 0.19 1.08442 0.094255 1
23.8291 0.19 1.08442 0.094255 1
23.8798 0.19 1.08442 0.094255 1
23.9305 0.19 1.08442 0.094255 1
23.9812 0.19 1.08442 0.094255 1
23.9862 0.145713 1.01652 0.0712231 0
24.0319 0.19 1.08442 0.094255 1
24.0825 0.19 1.08442 0.094255 1
24.1332 0.19 1.08442 0.094255 1
24.1839 0.19 1.08442 0.094255 1
24.2346 0.19 1.08442 0.094255 1
24.2853 0.19 1.08442 0.094255 1
24.3359 0.19 1.08442 0.094255 1
24.3866 0.19 1.08442 0.094255 1
24.4373 0.19 1.08442 0.094255 1
24.4473 0.150651 0.961243 0.0737441 0
24.488 0.19 1.08442 0.094255 1
24.5387 0.19 1.08442 0.094255 1
24.5893 0.19 1.08442 0.094255 1
24.64 0.19 1.08442 0.094255 1
24.6907 0.19 1.08442 0.094255 1
24.7414 0.19 1.08442 0.094255 1
24.7921 0.19 1.08442 0.094255 1
24.8427 0.19 1.08442 0.094255 1
24.8934 0.19 1.08442 0.094255 1
24.9084 0.155357 0.924817 0.0762651 0
24.9441 0.19 1.08442 0.094255 1
24.9948 0.19 1.08442 0.094255 1
25.0455 0.19 1.08442 0.094255 1
25.0961 0.19 1.08442 0.094255 1
25.1468 0.19 1.08442 0.094255 1
25.1975 0.19 1.08442 0.094255 1
25.2482 0.19 1.08442 0.094255 1
25.2989 0.19 1.08442 0.094255 1
25.3495 0.19 1.08442 0.094255 1
25.3695 0.159934 0.9096 0.0787861 0
25.4002 0.19 1.08442 0.094255 1
25.4509 0.19 1.08442 0.094255 1
25.5016 0.19 1.08442 0.094255 1
25.5523 0.19 1.08442 0.094255 1
25.6029 0.19 1.08442 0.094255 1
25.6536 0.19 1.08442 0.094255 1
25.7043 0.19 1.08442 0.094255 1
25.755 0.19 1.08442 0.094255 1
25.8057 0.19 1.08442 0.094255 1
25.8307 0.164487 0.914564 0.0813071 0
25.8563 0.19 1.08442 0.094255 1
25.907 0.19 1.08442 0.094255 1
25.9577 0.19 1.08442 0.094255 1
26.0084 0.19 1.08442 0.094255 1
26.0591 0.19 1.08442 0.094255 1
26.1097 0.19 1.08442 0.094255 1
26.1604 0.19 1.08442 0.094255 1
26.2111 0.19 1.08442 0.094255 1
26.2618 0.19 1.08442 0.094255 1
26.2918 0.169108 0.936124 0.0838281 0
26.3125 0.19 1.08442 0.094255 1
26.3631 0.19 1.08442 0.094255 1
26.4138 0.19 1.08442 0.094255 1
26.4645 0.19 1.08442 0.094255 1
26.5152 0.19 1.08442 0.094255 1
26.5659 0.19 1.08442 0.094255 1
26.6165 0.19 1.08442 0.094255 1
26.6672 0.19 1.08442 0.094255 1
26.7179 0.19 1.08442 0.094255 1
26.7529 0.173867 0.969103 0.0863491 0
26.7686 0.19 1.08442 0.094255 1
26.8193 0.19 1.08442 0.094255 1
26.8699 0.19 1.08442 0.094255 1
26.9206 0.19 1.08442 0.094255 1
26.9713 0.19 1.08442 0.094255 1
27.022 0.19 1.08442 0.094255 1
27.0727 0.19 1.08442 0.094255 1
27.1233 0.19 1.08442 0.094255 1
27.174 0.19 1.08442 0.094255 1
27.214 0.178808 1.00771 0.0888701 0
27.2247 0.19 1.08442 0.094255 1
27.2754 0.19 1.08442 0.094255 1
27.3261 0.19 1.08442 0.094255 1
27.3767 0.19 1.08442 0.094255 1
27.4274 0.19 1.08442 0.094255 1
27.4781 0.19 1.08442 0.094255 1
27.5288 0.19 1.08442 0.094255 1
27.5795 0.19 1.08442 0.094255 1
27.6301 0.19 1.08442 0.094255 1
27.6751 0.183944 1.04636 0.0913911 0
27.6808 0.19 1.08442 0.094255 1
27.7315 0.19 1.08442 0.094255 1
27.7822 0.19 1.08442 0.094255 1
27.8329 0.19 1.08442 0.094255 1
27.8835 0.19 1.08442 0.094255 1
27.9342 0.19 1.08442 0.094255 1
27.9849 0.19 1.08442 0.094255 1
28.0356 0.19 1.08442 0.094255 1
28.0863 0.19 1.08442 0.094255 1
28.1363 0.189264 1.08036 0.0939121 0
28.1369 0.19 1.08442 0.094255 1
28.1876 0.19 1.08442 0.094255 1
28.2383 0.19 1.08442 0.094255 1
28.289 0.19 1.08442 0.094255 1
28.3397 0.19 1.08442 0.094255 1
28.3903 0.19 1.08442 0.094255 1
28.441 0.19 1.08442 0.094255 1
28.4917 0.19 1.08442 0.094255 1
28.5424 0.19 1.08442 0.094255 1
28.5974 0.194734 1.10624 0.0964331 0
28.5931 0.19 1.08442 0.094255 1
28.6437 0.19 1.08442 0.094255 1
28.6944 0.19 1.08442 0.094255 1
28.7451 0.19 1.08442 0.094255 1
28.7958 0.19 1.08442 0.094255 1
28.8465 0.19 1.08442 0.094255 1
28.8971 0.19 1.08442 0.094255 1
28.9478 0.19 1.08442 0.094255 1
28.9985 0.19 1.08442 0.094255 1
29.0492 0.19 1.08442 0.094255 1
29.0542 0.145713 1.01652 0.0712231 0
29.0999 0.19 1.08442 0.094255 1
29.1505 0.19 1.08442 0.094255 1
29.2012 0.19 1.08442 0.094255 1
29.2519 0.19 1.08442 0.094255 1
29.3026 0.19 1.08442 0.094255 1
29.3533 0.19 1.08442 0.094255 1
29.4039 0.19 1.08442 0.094255 1
29.4546 0.19 1.08442 0.094255 1
29.5053 0.19 1.08442 0.094255 1
29.5153 0.150651 0.961243 0.0737441 0
29.556 0.19 1.08442 0.094255 1
29.6067 0.19 1.08442 0.094255 1
29.6573 0.19 1.08442 0.094255 1
29.708 0.19 1.08442 0.094255 1
29.7587 0.19 1.08442 0.094255 1
29.8094 0.19 1.08442 0.094255 1
29.8601 0.19 1.08442 0.094255 1
29.9107 0.19 1.08442 0.094255 1
29.9614 0.19 1.08442 0.094255 1
29.9764 0.155357 0.924817 0.0762651 0
30.0121 0.19 1.08442 0.094255 1
30.0628 0.19 1.08442 0.094255 1
30.1135 0.19 1.08442 0.094255 1
30.1642 0.19 1.08442 0.094255 1
30.2148 0.19 1.08442 0.094255 1
