t x v M dripped?
0 0 0 0.01 0
0.166488 0.19 0.949149 0.0935768 1
0.213468 0.19 1.17012 0.0949562 1
0.266801 0.19 0.984809 0.0939519 1
0.314279 0.19 1.13813 0.0946549 1
0.366718 0.19 1.02381 0.0940468 1
0.415531 0.19 1.11872 0.0944794 1
0.467453 0.19 1.04636 0.0941205 1
0.482453 0.1569 0.871086 0.0770294 0
0.517025 0.19 1.10489 0.0943844 1
0.568531 0.19 1.05999 0.0941691 1
0.618564 0.19 1.09581 0.0943311 1
0.669783 0.19 1.06816 0.094201 1
0.720091 0.19 1.09003 0.0943003 1
0.771124 0.19 1.07307 0.0942213 1
0.821597 0.19 1.08642 0.0942822 1
0.872512 0.19 1.07604 0.0942341 1
0.923084 0.19 1.08419 0.0942713 1
0.948084 0.164477 0.910904 0.0812694 0
0.973926 0.19 1.07784 0.094242 1
1.02456 0.19 1.08282 0.0942648 1
1.07535 0.19 1.07893 0.0942469 1
1.12602 0.19 1.08197 0.0942609 1
1.17679 0.19 1.0796 0.0942499 1
1.22748 0.19 1.08146 0.0942585 1
1.27823 0.19 1.08001 0.0942518 1
1.32894 0.19 1.08114 0.094257 1
1.37968 0.19 1.08025 0.0942529 1
1.40968 0.169176 0.929795 0.0838586 0
1.43039 0.19 1.08095 0.0942561 1
1.48113 0.19 1.08041 0.0942536 1
1.53184 0.19 1.08083 0.0942556 1
1.58257 0.19 1.0805 0.094254 1
1.63329 0.19 1.08076 0.0942552 1
1.68402 0.19 1.08055 0.0942543 1
1.73475 0.19 1.08071 0.094255 1
1.78547 0.19 1.08059 0.0942545 1
1.8362 0.19 1.08069 0.0942549 1
1.8712 0.173895 0.963311 0.0863599 0
1.88692 0.19 1.08061 0.0942545 1
1.93765 0.19 1.08067 0.0942548 1
1.98837 0.19 1.08062 0.0942546 1
2.0391 0.19 1.08066 0.0942548 1
2.08982 0.19 1.08063 0.0942546 1
2.14055 0.19 1.08065 0.0942547 1
2.19127 0.19 1.08064 0.0942547 1
2.242 0.19 1.08065 0.0942547 1
2.29272 0.19 1.08064 0.0942547 1
2.33272 0.178809 1.00247 0.0888709 0
2.34345 0.19 1.08065 0.0942547 1
2.39417 0.19 1.08064 0.0942547 1
2.4449 0.19 1.08065 0.0942547 1
2.49562 0.19 1.08064 0.0942547 1
2.54635 0.19 1.08064 0.0942547 1
2.59707 0.19 1.08064 0.0942547 1
2.6478 0.19 1.08064 0.0942547 1
2.69852 0.19 1.08064 0.0942547 1
2.74925 0.19 1.08064 0.0942547 1
2.79425 0.18392 1.04171 0.0913808 0
2.79997 0.19 1.08064 0.0942547 1
2.8507 0.19 1.08064 0.0942547 1
2.90142 0.19 1.08064 0.0942547 1
2.95215 0.19 1.08064 0.0942547 1
3.00287 0.19 1.08064 0.0942547 1
3.0536 0.19 1.08064 0.0942547 1
3.10432 0.19 1.08064 0.0942547 1
3.15505 0.19 1.08064 0.0942547 1
3.20577 0.19 1.08064 0.0942547 1
3.25577 0.189218 1.07625 0.0938908 0
3.2565 0.19 1.08064 0.0942547 1
3.30722 0.19 1.08064 0.0942547 1
3.35795 0.19 1.08064 0.0942547 1
3.40867 0.19 1.08064 0.0942547 1
3.4594 0.19 1.08064 0.0942547 1
3.51012 0.19 1.08064 0.0942547 1
