t x v M dripped?
8.62809 0.19 1.08304 0.0942549 1
8.67879 0.19 1.08304 0.0942549 1
8.72948 0.19 1.08304 0.0942549 1
8.78018 0.19 1.08304 0.0942549 1
8.78518 0.145789 1.01481 0.0712514 0
8.83088 0.19 1.08304 0.0942549 1
8.88157 0.19 1.08304 0.0942549 1
8.93227 0.19 1.08304 0.0942549 1
8.98297 0.19 1.08304 0.0942549 1
9.03366 0.19 1.08304 0.0942549 1
9.08436 0.19 1.08304 0.0942549 1
9.13506 0.19 1.08304 0.0942549 1
9.18575 0.19 1.08304 0.0942549 1
9.23645 0.19 1.08304 0.0942549 1
9.24645 0.150717 0.959241 0.0737684 0
9.28714 0.19 1.08304 0.0942549 1
9.33784 0.19 1.08304 0.0942549 1
9.38854 0.19 1.08304 0.0942549 1
9.43923 0.19 1.08304 0.0942549 1
9.48993 0.19 1.08304 0.0942549 1
9.54063 0.19 1.08304 0.0942549 1
9.59132 0.19 1.08304 0.0942549 1
9.64202 0.19 1.08304 0.0942549 1
9.69272 0.19 1.08304 0.0942549 1
9.70772 0.155413 0.9226 0.0762854 0
9.74341 0.19 1.08304 0.0942549 1
9.79411 0.19 1.08304 0.0942549 1
9.8448 0.19 1.08304 0.0942549 1
9.8955 0.19 1.08304 0.0942549 1
9.9462 0.19 1.08304 0.0942549 1
9.99689 0.19 1.08304 0.0942549 1
10.0476 0.19 1.08304 0.0942549 1
10.0983 0.19 1.08304 0.0942549 1
10.149 0.19 1.08304 0.0942549 1
10.169 0.159979 0.907268 0.0788024 0
10.1997 0.19 1.08304 0.0942549 1
10.2504 0.19 1.08304 0.0942549 1
10.3011 0.19 1.08304 0.0942549 1
10.3518 0.19 1.08304 0.0942549 1
10.4025 0.19 1.08304 0.0942549 1
10.4532 0.19 1.08304 0.0942549 1
10.5039 0.19 1.08304 0.0942549 1
10.5546 0.19 1.08304 0.0942549 1
10.6052 0.19 1.08304 0.0942549 1
10.6302 0.16452 0.912222 0.0813194 0
10.6559 0.19 1.08304 0.0942549 1
10.7066 0.19 1.08304 0.0942549 1
10.7573 0.19 1.08304 0.0942549 1
10.808 0.19 1.08304 0.0942549 1
10.8587 0.19 1.08304 0.0942549 1
10.9094 0.19 1.08304 0.0942549 1
10.9601 0.19 1.08304 0.0942549 1
11.0108 0.19 1.08304 0.0942549 1
11.0615 0.19 1.08304 0.0942549 1
11.0915 0.169129 0.933865 0.0838364 0
11.1122 0.19 1.08304 0.0942549 1
11.1629 0.19 1.08304 0.0942549 1
11.2136 0.19 1.08304 0.0942549 1
11.2643 0.19 1.08304 0.0942549 1
11.315 0.19 1.08304 0.0942549 1
11.3657 0.19 1.08304 0.0942549 1
11.4164 0.19 1.08304 0.0942549 1
11.4671 0.19 1.08304 0.0942549 1
11.5178 0.19 1.08304 0.0942549 1
11.5528 0.173878 0.966999 0.0863534 0
11.5685 0.19 1.08304 0.0942549 1
11.6192 0.19 1.08304 0.0942549 1
11.6699 0.19 1.08304 0.0942549 1
11.7206 0.19 1.08304 0.0942549 1
11.7713 0.19 1.08304 0.0942549 1
11.822 0.19 1.08304 0.0942549 1
11.8727 0.19 1.08304 0.0942549 1
11.9234 0.19 1.08304 0.0942549 1
11.9741 0.19 1.08304 0.0942549 1
12.0141 0.178808 1.0058 0.0888704 0
12.0247 0.19 1.08304 0.0942549 1
12.0754 0.19 1.08304 0.0942549 1
12.1261 0.19 1.08304 0.0942549 1
12.1768 0.19 1.08304 0.0942549 1
12.2275 0.19 1.08304 0.0942549 1
12.2782 0.19 1.08304 0.0942549 1
12.3289 0.19 1.08304 0.0942549 1
12.3796 0.19 1.08304 0.0942549 1
12.4303 0.19 1.08304 0.0942549 1
12.4753 0.183936 1.04467 0.0913874 0
12.481 0.19 1.08304 0.0942549 1
12.5317 0.19 1.08304 0.0942549 1
12.5824 0.19 1.08304 0.0942549 1
12.6331 0.19 1.08304 0.0942549 1
12.6838 0.19 1.08304 0.0942549 1
12.7345 0.19 1.08304 0.0942549 1
12.7852 0.19 1.08304 0.0942549 1
12.8359 0.19 1.08304 0.0942549 1
12.8866 0.19 1.08304 0.0942549 1
12.9366 0.189247 1.07887 0.0939044 0
12.9373 0.19 1.08304 0.0942549 1
12.988 0.19 1.08304 0.0942549 1
13.0387 0.19 1.08304 0.0942549 1
13.0894 0.19 1.08304 0.0942549 1
13.1401 0.19 1.08304 0.0942549 1
13.1908 0.19 1.08304 0.0942549 1
13.2415 0.19 1.08304 0.0942549 1
13.2922 0.19 1.08304 0.0942549 1
13.3429 0.19 1.08304 0.0942549 1
13.3979 0.194711 1.10491 0.0964214 0
13.3935 0.19 1.08304 0.0942549 1
13.4442 0.19 1.08304 0.0942549 1
13.4949 0.19 1.08304 0.0942549 1
13.5456 0.19 1.08304 0.0942549 1
13.5963 0.19 1.08304 0.0942549 1
13.647 0.19 1.08304 0.0942549 1
13.6977 0.19 1.08304 0.0942549 1
13.7484 0.19 1.08304 0.0942549 1
13.7991 0.19 1.08304 0.0942549 1
13.8498 0.19 1.08304 0.0942549 1
13.8548 0.145789 1.01481 0.0712514 0
13.9005 0.19 1.08304 0.0942549 1
13.9512 0.19 1.08304 0.0942549 1
14.0019 0.19 1.08304 0.0942549 1
14.0526 0.19 1.08304 0.0942549 1
14.1033 0.19 1.08304 0.0942549 1
14.154 0.19 1.08304 0.0942549 1
14.2047 0.19 1.08304 0.0942549 1
14.2554 0.19 1.08304 0.0942549 1
14.3061 0.19 1.08304 0.0942549 1
14.3161 0.150717 0.959241 0.0737684 0
14.3568 0.19 1.08304 0.0942549 1
14.4075 0.19 1.08304 0.0942549 1
14.4582 0.19 1.08304 0.0942549 1
14.5089 0.19 1.08304 0.0942549 1
14.5596 0.19 1.08304 0.0942549 1
14.6103 0.19 1.08304 0.0942549 1
14.661 0.19 1.08304 0.0942549 1
14.7117 0.19 1.08304 0.0942549 1
14.7623 0.19 1.08304 0.0942549 1
14.7773 0.155413 0.9226 0.0762854 0
14.813 0.19 1.08304 0.0942549 1
14.8637 0.19 1.08304 0.0942549 1
14.9144 0.19 1.08304 0.0942549 1
14.9651 0.19 1.08304 0.0942549 1
15.0158 0.19 1.08304 0.0942549 1
15.0665 0.19 1.08304 0.0942549 1
15.1172 0.19 1.08304 0.0942549 1
15.1679 0.19 1.08304 0.0942549 1
15.2186 0.19 1.08304 0.0942549 1
15.2386 0.159979 0.907268 0.0788024 0
15.2693 0.19 1.08304 0.0942549 1
15.32 0.19 1.08304 0.0942549 1
15.3707 0.19 1.08304 0.0942549 1
15.4214 0.19 1.08304 0.0942549 1
15.4721 0.19 1.08304 0.0942549 1
15.5228 0.19 1.08304 0.0942549 1
15.5735 0.19 1.08304 0.0942549 1
15.6242 0.19 1.08304 0.0942549 1
15.6749 0.19 1.08304 0.0942549 1
15.6999 0.16452 0.912222 0.0813194 0
15.7256 0.19 1.08304 0.0942549 1
15.7763 0.19 1.08304 0.0942549 1
15.827 0.19 1.08304 0.0942549 1
15.8777 0.19 1.08304 0.0942549 1
15.9284 0.19 1.08304 0.0942549 1
15.9791 0.19 1.08304 0.0942549 1
16.0298 0.19 1.08304 0.0942549 1
16.0805 0.19 1.08304 0.0942549 1
16.1312 0.19 1.08304 0.0942549 1
16.1612 0.169129 0.933865 0.0838364 0
16.1818 0.19 1.08304 0.0942549 1
16.2325 0.19 1.08304 0.0942549 1
16.2832 0.19 1.08304 0.0942549 1
16.3339 0.19 1.08304 0.0942549 1
16.3846 0.19 1.08304 0.0942549 1
16.4353 0.19 1.08304 0.0942549 1
16.486 0.19 1.08304 0.0942549 1
16.5367 0.19 1.08304 0.0942549 1
16.5874 0.19 1.08304 0.0942549 1
16.6224 0.173878 0.966999 0.0863534 0
16.6381 0.19 1.08304 0.0942549 1
16.6888 0.19 1.08304 0.0942549 1
16.7395 0.19 1.08304 0.0942549 1
16.7902 0.19 1.08304 0.0942549 1
16.8409 0.19 1.08304 0.0942549 1
16.8916 0.19 1.08304 0.0942549 1
16.9423 0.19 1.08304 0.0942549 1
16.993 0.19 1.08304 0.0942549 1
17.0437 0.19 1.08304 0.0942549 1
17.0837 0.178808 1.0058 0.0888704 0
17.0944 0.19 1.08304 0.0942549 1
17.1451 0.19 1.08304 0.0942549 1
17.1958 0.19 1.08304 0.0942549 1
17.2465 0.19 1.08304 0.0942549 1
17.2972 0.19 1.08304 0.0942549 1
17.3479 0.19 1.08304 0.0942549 1
17.3986 0.19 1.08304 0.0942549 1
17.4493 0.19 1.08304 0.0942549 1
17.5 0.19 1.08304 0.0942549 1
17.545 0.183936 1.04467 0.0913874 0
17.5506 0.19 1.08304 0.0942549 1
17.6013 0.19 1.08304 0.0942549 1
17.652 0.19 1.08304 0.0942549 1
17.7027 0.19 1.08304 0.0942549 1
17.7534 0.19 1.08304 0.0942549 1
17.8041 0.19 1.08304 0.0942549 1
17.8548 0.19 1.08304 0.0942549 1
17.9055 0.19 1.08304 0.0942549 1
17.9562 0.19 1.08304 0.0942549 1
18.0062 0.189247 1.07887 0.0939044 0
18.0069 0.19 1.08304 0.0942549 1
18.0576 0.19 1.08304 0.0942549 1
18.1083 0.19 1.08304 0.0942549 1
18.159 0.19 1.08304 0.0942549 1
18.2097 0.19 1.08304 0.0942549 1
18.2604 0.19 1.08304 0.0942549 1
18.3111 0.19 1.08304 0.0942549 1
18.3618 0.19 1.08304 0.0942549 1
18.4125 0.19 1.08304 0.0942549 1
18.4675 0.194711 1.10491 0.0964214 0
18.4632 0.19 1.08304 0.0942549 1
18.5139 0.19 1.08304 0.0942549 1
18.5646 0.19 1.08304 0.0942549 1
18.6153 0.19 1.08304 0.0942549 1
18.666 0.19 1.08304 0.0942549 1
18.7167 0.19 1.08304 0.0942549 1
18.7674 0.19 1.08304 0.0942549 1
18.8181 0.19 1.08304 0.0942549 1
18.8688 0.19 1.08304 0.0942549 1
18.9194 0.19 1.08304 0.0942549 1
18.9244 0.145789 1.01481 0.0712514 0
18.9701 0.19 1.08304 0.0942549 1
19.0208 0.19 1.08304 0.0942549 1
19.0715 0.19 1.08304 0.0942549 1
19.1222 0.19 1.08304 0.0942549 1
19.1729 0.19 1.08304 0.0942549 1
19.2236 0.19 1.08304 0.0942549 1
19.2743 0.19 1.08304 0.0942549 1
19.325 0.19 1.08304 0.0942549 1
19.3757 0.19 1.08304 0.0942549 1
19.3857 0.150717 0.959241 0.0737684 0
19.4264 0.19 1.08304 0.0942549 1
19.4771 0.19 1.08304 0.0942549 1
19.5278 0.19 1.08304 0.0942549 1
19.5785 0.19 1.08304 0.0942549 1
19.6292 0.19 1.08304 0.0942549 1
19.6799 0.19 1.08304 0.0942549 1
19.7306 0.19 1.08304 0.0942549 1
19.7813 0.19 1.08304 0.0942549 1
19.832 0.19 1.08304 0.0942549 1
19.847 0.155413 0.9226 0.0762854 0
19.8827 0.19 1.08304 0.0942549 1
19.9334 0.19 1.08304 0.0942549 1
19.9841 0.19 1.08304 0.0942549 1
20.0348 0.19 1.08304 0.0942549 1
20.0855 0.19 1.08304 0.0942549 1
20.1362 0.19 1.08304 0.0942549 1
20.1869 0.19 1.08304 0.0942549 1
20.2376 0.19 1.08304 0.0942549 1
20.2883 0.19 1.08304 0.0942549 1
20.3083 0.159979 0.907268 0.0788024 0
20.3389 0.19 1.08304 0.0942549 1
20.3896 0.19 1.08304 0.0942549 1
20.4403 0.19 1.08304 0.0942549 1
20.491 0.19 1.08304 0.0942549 1
20.5417 0.19 1.08304 0.0942549 1
20.5924 0.19 1.08304 0.0942549 1
20.6431 0.19 1.08304 0.0942549 1
20.6938 0.19 1.08304 0.0942549 1
20.7445 0.19 1.08304 0.0942549 1
20.7695 0.16452 0.912222 0.0813194 0
20.7952 0.19 1.08304 0.0942549 1
20.8459 0.19 1.08304 0.0942549 1
20.8966 0.19 1.08304 0.0942549 1
20.9473 0.19 1.08304 0.0942549 1
20.998 0.19 1.08304 0.0942549 1
21.0487 0.19 1.08304 0.0942549 1
21.0994 0.19 1.08304 0.0942549 1
21.1501 0.19 1.08304 0.0942549 1
21.2008 0.19 1.08304 0.0942549 1
21.2308 0.169129 0.933865 0.0838364 0
21.2515 0.19 1.08304 0.0942549 1
21.3022 0.19 1.08304 0.0942549 1
21.3529 0.19 1.08304 0.0942549 1
21.4036 0.19 1.08304 0.0942549 1
21.4543 0.19 1.08304 0.0942549 1
21.505 0.19 1.08304 0.0942549 1
21.5557 0.19 1.08304 0.0942549 1
21.6064 0.19 1.08304 0.0942549 1
21.6571 0.19 1.08304 0.0942549 1
21.6921 0.173878 0.966999 0.0863534 0
21.7077 0.19 1.08304 0.0942549 1
21.7584 0.19 1.08304 0.0942549 1
21.8091 0.19 1.08304 0.0942549 1
21.8598 0.19 1.08304 0.0942549 1
21.9105 0.19 1.08304 0.0942549 1
21.9612 0.19 1.08304 0.0942549 1
22.0119 0.19 1.08304 0.0942549 1
22.0626 0.19 1.08304 0.0942549 1
22.1133 0.19 1.08304 0.0942549 1
22.1533 0.178808 1.0058 0.0888704 0
22.164 0.19 1.08304 0.0942549 1
22.2147 0.19 1.08304 0.0942549 1
22.2654 0.19 1.08304 0.0942549 1
22.3161 0.19 1.08304 0.0942549 1
22.3668 0.19 1.08304 0.0942549 1
22.4175 0.19 1.08304 0.0942549 1
22.4682 0.19 1.08304 0.0942549 1
22.5189 0.19 1.08304 0.0942549 1
22.5696 0.19 1.08304 0.0942549 1
22.6146 0.183936 1.04467 0.0913874 0
22.6203 0.19 1.08304 0.0942549 1
22.671 0.19 1.08304 0.0942549 1
22.7217 0.19 1.08304 0.0942549 1
22.7724 0.19 1.08304 0.0942549 1
22.8231 0.19 1.08304 0.0942549 1
22.8738 0.19 1.08304 0.0942549 1
22.9245 0.19 1.08304 0.0942549 1
22.9752 0.19 1.08304 0.0942549 1
23.0259 0.19 1.08304 0.0942549 1
23.0759 0.189247 1.07887 0.0939044 0
23.0765 0.19 1.08304 0.0942549 1
23.1272 0.19 1.08304 0.0942549 1
23.1779 0.19 1.08304 0.0942549 1
23.2286 0.19 1.08304 0.0942549 1
23.2793 0.19 1.08304 0.0942549 1
23.33 0.19 1.08304 0.0942549 1
23.3807 0.19 1.08304 0.0942549 1
23.4314 0.19 1.08304 0.0942549 1
23.4821 0.19 1.08304 0.0942549 1
23.5371 0.194711 1.10491 0.0964214 0
23.5328 0.19 1.08304 0.0942549 1
23.5835 0.19 1.08304 0.0942549 1
23.6342 0.19 1.08304 0.0942549 1
23.6849 0.19 1.08304 0.0942549 1
23.7356 0.19 1.08304 0.0942549 1
23.7863 0.19 1.08304 0.0942549 1
23.837 0.19 1.08304 0.0942549 1
23.8877 0.19 1.08304 0.0942549 1
23.9384 0.19 1.08304 0.0942549 1
23.9891 0.19 1.08304 0.0942549 1
23.9941 0.145789 1.01481 0.0712514 0
24.0398 0.19 1.08304 0.0942549 1
24.0905 0.19 1.08304 0.0942549 1
24.1412 0.19 1.08304 0.0942549 1
24.1919 0.19 1.08304 0.0942549 1
24.2426 0.19 1.08304 0.0942549 1
24.2933 0.19 1.08304 0.0942549 1
24.344 0.19 1.08304 0.0942549 1
24.3947 0.19 1.08304 0.0942549 1
24.4454 0.19 1.08304 0.0942549 1
24.4554 0.150717 0.959241 0.0737684 0
24.496 0.19 1.08304 0.0942549 1
24.5467 0.19 1.08304 0.0942549 1
24.5974 0.19 1.08304 0.0942549 1
24.6481 0.19 1.08304 0.0942549 1
24.6988 0.19 1.08304 0.0942549 1
24.7495 0.19 1.08304 0.0942549 1
24.8002 0.19 1.08304 0.0942549 1
24.8509 0.19 1.08304 0.0942549 1
24.9016 0.19 1.08304 0.0942549 1
24.9166 0.155413 0.9226 0.0762854 0
24.9523 0.19 1.08304 0.0942549 1
25.003 0.19 1.08304 0.0942549 1
25.0537 0.19 1.08304 0.0942549 1
25.1044 0.19 1.08304 0.0942549 1
25.1551 0.19 1.08304 0.0942549 1
25.2058 0.19 1.08304 0.0942549 1
25.2565 0.19 1.08304 0.0942549 1
25.3072 0.19 1.08304 0.0942549 1
25.3579 0.19 1.08304 0.0942549 1
25.3779 0.159979 0.907268 0.0788024 0
25.4086 0.19 1.08304 0.0942549 1
25.4593 0.19 1.08304 0.0942549 1
25.51 0.19 1.08304 0.0942549 1
25.5607 0.19 1.08304 0.0942549 1
25.6114 0.19 1.08304 0.0942549 1
25.6621 0.19 1.08304 0.0942549 1
25.7128 0.19 1.08304 0.0942549 1
25.7635 0.19 1.08304 0.0942549 1
25.8142 0.19 1.08304 0.0942549 1
25.8392 0.16452 0.912222 0.0813194 0
25.8648 0.19 1.08304 0.0942549 1
25.9155 0.19 1.08304 0.0942549 1
25.9662 0.19 1.08304 0.0942549 1
26.0169 0.19 1.08304 0.0942549 1
26.0676 0.19 1.08304 0.0942549 1
26.1183 0.19 1.08304 0.0942549 1
26.169 0.19 1.08304 0.0942549 1
26.2197 0.19 1.08304 0.0942549 1
26.2704 0.19 1.08304 0.0942549 1
26.3004 0.169129 0.933865 0.0838364 0
26.3211 0.19 1.08304 0.0942549 1
26.3718 0.19 1.08304 0.0942549 1
26.4225 0.19 1.08304 0.0942549 1
26.4732 0.19 1.08304 0.0942549 1
26.5239 0.19 1.08304 0.0942549 1
26.5746 0.19 1.08304 0.0942549 1
26.6253 0.19 1.08304 0.0942549 1
26.676 0.19 1.08304 0.0942549 1
26.7267 0.19 1.08304 0.0942549 1
26.7617 0.173878 0.966999 0.0863534 0
26.7774 0.19 1.08304 0.0942549 1
26.8281 0.19 1.08304 0.0942549 1
26.8788 0.19 1.08304 0.0942549 1
26.9295 0.19 1.08304 0.0942549 1
26.9802 0.19 1.08304 0.0942549 1
27.0309 0.19 1.08304 0.0942549 1
27.0816 0.19 1.08304 0.0942549 1
27.1323 0.19 1.08304 0.0942549 1
27.183 0.19 1.08304 0.0942549 1
27.223 0.178808 1.0058 0.0888704 0
27.2336 0.19 1.08304 0.0942549 1
27.2843 0.19 1.08304 0.0942549 1
27.335 0.19 1.08304 0.0942549 1
27.3857 0.19 1.08304 0.0942549 1
27.4364 0.19 1.08304 0.0942549 1
27.4871 0.19 1.08304 0.0942549 1
27.5378 0.19 1.08304 0.0942549 1
27.5885 0.19 1.08304 0.0942549 1
27.6392 0.19 1.08304 0.0942549 1
27.6842 0.183936 1.04467 0.0913874 0
27.6899 0.19 1.08304 0.0942549 1
27.7406 0.19 1.08304 0.0942549 1
27.7913 0.19 1.08304 0.0942549 1
27.842 0.19 1.08304 0.0942549 1
27.8927 0.19 1.08304 0.0942549 1
27.9434 0.19 1.08304 0.0942549 1
27.9941 0.19 1.08304 0.0942549 1
28.0448 0.19 1.08304 0.0942549 1
28.0955 0.19 1.08304 0.0942549 1
28.1455 0.189247 1.07887 0.0939044 0
28.1462 0.19 1.08304 0.0942549 1
28.1969 0.19 1.08304 0.0942549 1
28.2476 0.19 1.08304 0.0942549 1
28.2983 0.19 1.08304 0.0942549 1
28.349 0.19 1.08304 0.0942549 1
28.3997 0.19 1.08304 0.0942549 1
28.4504 0.19 1.08304 0.0942549 1
28.5011 0.19 1.08304 0.0942549 1
28.5518 0.19 1.08304 0.0942549 1
28.6068 0.194711 1.10491 0.0964214 0
28.6025 0.19 1.08304 0.0942549 1
28.6531 0.19 1.08304 0.0942549 1
28.7038 0.19 1.08304 0.0942549 1
28.7545 0.19 1.08304 0.0942549 1
28.8052 0.19 1.08304 0.0942549 1
28.8559 0.19 1.08304 0.0942549 1
28.9066 0.19 1.08304 0.0942549 1
28.9573 0.19 1.08304 0.0942549 1
29.008 0.19 1.08304 0.0942549 1
29.0587 0.19 1.08304 0.0942549 1
29.0637 0.145789 1.01481 0.0712514 0
