t x v M dripped?
9.85673 0.19 1.07824 0.0942545 1
9.90748 0.19 1.07824 0.0942545 1
9.95823 0.19 1.07824 0.0942545 1
10.009 0.19 1.07824 0.0942545 1
10.0597 0.19 1.07824 0.0942545 1
10.1105 0.19 1.07824 0.0942545 1
10.1612 0.19 1.07824 0.0942545 1
10.1762 0.155609 0.914857 0.0763561 0
10.212 0.19 1.07824 0.0942545 1
10.2628 0.19 1.07824 0.0942545 1
10.3135 0.19 1.07824 0.0942545 1
10.3643 0.19 1.07824 0.0942545 1
10.415 0.19 1.07824 0.0942545 1
10.4658 0.19 1.07824 0.0942545 1
10.5165 0.19 1.07824 0.0942545 1
10.5673 0.19 1.07824 0.0942545 1
10.618 0.19 1.07824 0.0942545 1
10.638 0.160135 0.899119 0.0788591 0
10.6688 0.19 1.07824 0.0942545 1
10.7195 0.19 1.07824 0.0942545 1
10.7703 0.19 1.07824 0.0942545 1
10.821 0.19 1.07824 0.0942545 1
10.8718 0.19 1.07824 0.0942545 1
10.9226 0.19 1.07824 0.0942545 1
10.9733 0.19 1.07824 0.0942545 1
11.0241 0.19 1.07824 0.0942545 1
11.0748 0.19 1.07824 0.0942545 1
11.0998 0.164635 0.904032 0.0813621 0
11.1256 0.19 1.07824 0.0942545 1
11.1763 0.19 1.07824 0.0942545 1
11.2271 0.19 1.07824 0.0942545 1
11.2778 0.19 1.07824 0.0942545 1
11.3286 0.19 1.07824 0.0942545 1
11.3793 0.19 1.07824 0.0942545 1
11.4301 0.19 1.07824 0.0942545 1
11.4808 0.19 1.07824 0.0942545 1
11.5316 0.19 1.07824 0.0942545 1
11.5616 0.169203 0.925962 0.0838651 0
11.5824 0.19 1.07824 0.0942545 1
11.6331 0.19 1.07824 0.0942545 1
11.6839 0.19 1.07824 0.0942545 1
11.7346 0.19 1.07824 0.0942545 1
11.7854 0.19 1.07824 0.0942545 1
11.8361 0.19 1.07824 0.0942545 1
11.8869 0.19 1.07824 0.0942545 1
11.9376 0.19 1.07824 0.0942545 1
11.9884 0.19 1.07824 0.0942545 1
12.0234 0.173914 0.959636 0.0863681 0
12.0391 0.19 1.07824 0.0942545 1
12.0899 0.19 1.07824 0.0942545 1
12.1406 0.19 1.07824 0.0942545 1
12.1914 0.19 1.07824 0.0942545 1
12.2422 0.19 1.07824 0.0942545 1
12.2929 0.19 1.07824 0.0942545 1
12.3437 0.19 1.07824 0.0942545 1
12.3944 0.19 1.07824 0.0942545 1
12.4452 0.19 1.07824 0.0942545 1
12.4852 0.178809 0.999135 0.0888711 0
12.4959 0.19 1.07824 0.0942545 1
12.5467 0.19 1.07824 0.0942545 1
12.5974 0.19 1.07824 0.0942545 1
12.6482 0.19 1.07824 0.0942545 1
12.6989 0.19 1.07824 0.0942545 1
12.7497 0.19 1.07824 0.0942545 1
12.8004 0.19 1.07824 0.0942545 1
12.8512 0.19 1.07824 0.0942545 1
12.902 0.19 1.07824 0.0942545 1
12.947 0.183905 1.03875 0.0913741 0
12.9527 0.19 1.07824 0.0942545 1
13.0035 0.19 1.07824 0.0942545 1
13.0542 0.19 1.07824 0.0942545 1
13.105 0.19 1.07824 0.0942545 1
13.1557 0.19 1.07824 0.0942545 1
13.2065 0.19 1.07824 0.0942545 1
13.2572 0.19 1.07824 0.0942545 1
13.308 0.19 1.07824 0.0942545 1
13.3587 0.19 1.07824 0.0942545 1
13.4087 0.189189 1.07363 0.0938771 0
13.4095 0.19 1.07824 0.0942545 1
13.4602 0.19 1.07824 0.0942545 1
13.511 0.19 1.07824 0.0942545 1
13.5618 0.19 1.07824 0.0942545 1
13.6125 0.19 1.07824 0.0942545 1
13.6633 0.19 1.07824 0.0942545 1
13.714 0.19 1.07824 0.0942545 1
13.7648 0.19 1.07824 0.0942545 1
13.8155 0.19 1.07824 0.0942545 1
13.8705 0.194628 1.10025 0.0963801 0
13.8663 0.19 1.07824 0.0942545 1
13.917 0.19 1.07824 0.0942545 1
13.9678 0.19 1.07824 0.0942545 1
14.0185 0.19 1.07824 0.0942545 1
14.0693 0.19 1.07824 0.0942545 1
14.12 0.19 1.07824 0.0942545 1
14.1708 0.19 1.07824 0.0942545 1
14.2215 0.19 1.07824 0.0942545 1
14.2723 0.19 1.07824 0.0942545 1
14.3231 0.19 1.07824 0.0942545 1
14.3281 0.146054 1.00884 0.0713501 0
14.3738 0.19 1.07824 0.0942545 1
14.4246 0.19 1.07824 0.0942545 1
14.4753 0.19 1.07824 0.0942545 1
14.5261 0.19 1.07824 0.0942545 1
14.5768 0.19 1.07824 0.0942545 1
14.6276 0.19 1.07824 0.0942545 1
14.6783 0.19 1.07824 0.0942545 1
14.7291 0.19 1.07824 0.0942545 1
14.7798 0.19 1.07824 0.0942545 1
14.7898 0.15095 0.95225 0.0738531 0
14.8306 0.19 1.07824 0.0942545 1
14.8813 0.19 1.07824 0.0942545 1
14.9321 0.19 1.07824 0.0942545 1
14.9829 0.19 1.07824 0.0942545 1
15.0336 0.19 1.07824 0.0942545 1
15.0844 0.19 1.07824 0.0942545 1
15.1351 0.19 1.07824 0.0942545 1
15.1859 0.19 1.07824 0.0942545 1
15.2366 0.19 1.07824 0.0942545 1
15.2516 0.155609 0.914857 0.0763561 0
15.2874 0.19 1.07824 0.0942545 1
15.3381 0.19 1.07824 0.0942545 1
15.3889 0.19 1.07824 0.0942545 1
15.4396 0.19 1.07824 0.0942545 1
15.4904 0.19 1.07824 0.0942545 1
15.5411 0.19 1.07824 0.0942545 1
15.5919 0.19 1.07824 0.0942545 1
15.6427 0.19 1.07824 0.0942545 1
15.6934 0.19 1.07824 0.0942545 1
15.7134 0.160135 0.899119 0.0788591 0
15.7442 0.19 1.07824 0.0942545 1
15.7949 0.19 1.07824 0.0942545 1
15.8457 0.19 1.07824 0.0942545 1
15.8964 0.19 1.07824 0.0942545 1
15.9472 0.19 1.07824 0.0942545 1
15.9979 0.19 1.07824 0.0942545 1
16.0487 0.19 1.07824 0.0942545 1
16.0994 0.19 1.07824 0.0942545 1
16.1502 0.19 1.07824 0.0942545 1
16.1752 0.164635 0.904032 0.0813621 0
16.2009 0.19 1.07824 0.0942545 1
16.2517 0.19 1.07824 0.0942545 1
16.3025 0.19 1.07824 0.0942545 1
16.3532 0.19 1.07824 0.0942545 1
16.404 0.19 1.07824 0.0942545 1
16.4547 0.19 1.07824 0.0942545 1
16.5055 0.19 1.07824 0.0942545 1
16.5562 0.19 1.07824 0.0942545 1
16.607 0.19 1.07824 0.0942545 1
16.637 0.169203 0.925962 0.0838651 0
16.6577 0.19 1.07824 0.0942545 1
16.7085 0.19 1.07824 0.0942545 1
16.7592 0.19 1.07824 0.0942545 1
16.81 0.19 1.07824 0.0942545 1
16.8607 0.19 1.07824 0.0942545 1
16.9115 0.19 1.07824 0.0942545 1
16.9623 0.19 1.07824 0.0942545 1
17.013 0.19 1.07824 0.0942545 1
17.0638 0.19 1.07824 0.0942545 1
17.0988 0.173914 0.959636 0.0863681 0
17.1145 0.19 1.07824 0.0942545 1
17.1653 0.19 1.07824 0.0942545 1
17.216 0.19 1.07824 0.0942545 1
17.2668 0.19 1.07824 0.0942545 1
17.3175 0.19 1.07824 0.0942545 1
17.3683 0.19 1.07824 0.0942545 1
17.419 0.19 1.07824 0.0942545 1
17.4698 0.19 1.07824 0.0942545 1
17.5205 0.19 1.07824 0.0942545 1
17.5605 0.178809 0.999135 0.0888711 0
17.5713 0.19 1.07824 0.0942545 1
17.6221 0.19 1.07824 0.0942545 1
17.6728 0.19 1.07824 0.0942545 1
17.7236 0.19 1.07824 0.0942545 1
17.7743 0.19 1.07824 0.0942545 1
17.8251 0.19 1.07824 0.0942545 1
17.8758 0.19 1.07824 0.0942545 1
17.9266 0.19 1.07824 0.0942545 1
17.9773 0.19 1.07824 0.0942545 1
18.0223 0.183905 1.03875 0.0913741 0
18.0281 0.19 1.07824 0.0942545 1
18.0788 0.19 1.07824 0.0942545 1
18.1296 0.19 1.07824 0.0942545 1
18.1803 0.19 1.07824 0.0942545 1
18.2311 0.19 1.07824 0.0942545 1
18.2818 0.19 1.07824 0.0942545 1
18.3326 0.19 1.07824 0.0942545 1
18.3834 0.19 1.07824 0.0942545 1
18.4341 0.19 1.07824 0.0942545 1
18.4841 0.189189 1.07363 0.0938771 0
18.4849 0.19 1.07824 0.0942545 1
18.5356 0.19 1.07824 0.0942545 1
18.5864 0.19 1.07824 0.0942545 1
18.6371 0.19 1.07824 0.0942545 1
18.6879 0.19 1.07824 0.0942545 1
18.7386 0.19 1.07824 0.0942545 1
18.7894 0.19 1.07824 0.0942545 1
18.8401 0.19 1.07824 0.0942545 1
18.8909 0.19 1.07824 0.0942545 1
18.9459 0.194628 1.10025 0.0963801 0
18.9416 0.19 1.07824 0.0942545 1
18.9924 0.19 1.07824 0.0942545 1
19.0432 0.19 1.07824 0.0942545 1
19.0939 0.19 1.07824 0.0942545 1
19.1447 0.19 1.07824 0.0942545 1
19.1954 0.19 1.07824 0.0942545 1
19.2462 0.19 1.07824 0.0942545 1
19.2969 0.19 1.07824 0.0942545 1
19.3477 0.19 1.07824 0.0942545 1
19.3984 0.19 1.07824 0.0942545 1
19.4034 0.146054 1.00884 0.0713501 0
19.4492 0.19 1.07824 0.0942545 1
19.4999 0.19 1.07824 0.0942545 1
19.5507 0.19 1.07824 0.0942545 1
19.6014 0.19 1.07824 0.0942545 1
19.6522 0.19 1.07824 0.0942545 1
19.703 0.19 1.07824 0.0942545 1
19.7537 0.19 1.07824 0.0942545 1
19.8045 0.19 1.07824 0.0942545 1
19.8552 0.19 1.07824 0.0942545 1
19.8652 0.15095 0.95225 0.0738531 0
19.906 0.19 1.07824 0.0942545 1
19.9567 0.19 1.07824 0.0942545 1
20.0075 0.19 1.07824 0.0942545 1
20.0582 0.19 1.07824 0.0942545 1
20.109 0.19 1.07824 0.0942545 1
20.1597 0.19 1.07824 0.0942545 1
20.2105 0.19 1.07824 0.0942545 1
20.2612 0.19 1.07824 0.0942545 1
20.312 0.19 1.07824 0.0942545 1
20.327 0.155609 0.914857 0.0763561 0
20.3628 0.19 1.07824 0.0942545 1
20.4135 0.19 1.07824 0.0942545 1
20.4643 0.19 1.07824 0.0942545 1
20.515 0.19 1.07824 0.0942545 1
20.5658 0.19 1.07824 0.0942545 1
20.6165 0.19 1.07824 0.0942545 1
20.6673 0.19 1.07824 0.0942545 1
20.718 0.19 1.07824 0.0942545 1
20.7688 0.19 1.07824 0.0942545 1
20.7888 0.160135 0.899119 0.0788591 0
20.8195 0.19 1.07824 0.0942545 1
20.8703 0.19 1.07824 0.0942545 1
20.921 0.19 1.07824 0.0942545 1
20.9718 0.19 1.07824 0.0942545 1
21.0226 0.19 1.07824 0.0942545 1
21.0733 0.19 1.07824 0.0942545 1
21.1241 0.19 1.07824 0.0942545 1
21.1748 0.19 1.07824 0.0942545 1
21.2256 0.19 1.07824 0.0942545 1
21.2506 0.164635 0.904032 0.0813621 0
21.2763 0.19 1.07824 0.0942545 1
21.3271 0.19 1.07824 0.0942545 1
21.3778 0.19 1.07824 0.0942545 1
21.4286 0.19 1.07824 0.0942545 1
21.4793 0.19 1.07824 0.0942545 1
21.5301 0.19 1.07824 0.0942545 1
21.5808 0.19 1.07824 0.0942545 1
21.6316 0.19 1.07824 0.0942545 1
21.6824 0.19 1.07824 0.0942545 1
21.7124 0.169203 0.925962 0.0838651 0
21.7331 0.19 1.07824 0.0942545 1
21.7839 0.19 1.07824 0.0942545 1
21.8346 0.19 1.07824 0.0942545 1
21.8854 0.19 1.07824 0.0942545 1
21.9361 0.19 1.07824 0.0942545 1
21.9869 0.19 1.07824 0.0942545 1
22.0376 0.19 1.07824 0.0942545 1
22.0884 0.19 1.07824 0.0942545 1
22.1391 0.19 1.07824 0.0942545 1
22.1741 0.173914 0.959636 0.0863681 0
22.1899 0.19 1.07824 0.0942545 1
22.2406 0.19 1.07824 0.0942545 1
22.2914 0.19 1.07824 0.0942545 1
22.3422 0.19 1.07824 0.0942545 1
22.3929 0.19 1.07824 0.0942545 1
22.4437 0.19 1.07824 0.0942545 1
22.4944 0.19 1.07824 0.0942545 1
22.5452 0.19 1.07824 0.0942545 1
22.5959 0.19 1.07824 0.0942545 1
22.6359 0.178809 0.999135 0.0888711 0
22.6467 0.19 1.07824 0.0942545 1
22.6974 0.19 1.07824 0.0942545 1
22.7482 0.19 1.07824 0.0942545 1
22.7989 0.19 1.07824 0.0942545 1
22.8497 0.19 1.07824 0.0942545 1
22.9004 0.19 1.07824 0.0942545 1
22.9512 0.19 1.07824 0.0942545 1
23.0019 0.19 1.07824 0.0942545 1
23.0527 0.19 1.07824 0.0942545 1
23.0977 0.183905 1.03875 0.0913741 0
23.1035 0.19 1.07824 0.0942545 1
23.1542 0.19 1.07824 0.0942545 1
23.205 0.19 1.07824 0.0942545 1
23.2557 0.19 1.07824 0.0942545 1
23.3065 0.19 1.07824 0.0942545 1
23.3572 0.19 1.07824 0.0942545 1
23.408 0.19 1.07824 0.0942545 1
23.4587 0.19 1.07824 0.0942545 1
23.5095 0.19 1.07824 0.0942545 1
23.5595 0.189189 1.07363 0.0938771 0
23.5602 0.19 1.07824 0.0942545 1
23.611 0.19 1.07824 0.0942545 1
23.6617 0.19 1.07824 0.0942545 1
23.7125 0.19 1.07824 0.0942545 1
23.7633 0.19 1.07824 0.0942545 1
23.814 0.19 1.07824 0.0942545 1
23.8648 0.19 1.07824 0.0942545 1
23.9155 0.19 1.07824 0.0942545 1
23.9663 0.19 1.07824 0.0942545 1
24.0213 0.194628 1.10025 0.0963801 0
24.017 0.19 1.07824 0.0942545 1
24.0678 0.19 1.07824 0.0942545 1
24.1185 0.19 1.07824 0.0942545 1
24.1693 0.19 1.07824 0.0942545 1
24.22 0.19 1.07824 0.0942545 1
24.2708 0.19 1.07824 0.0942545 1
24.3215 0.19 1.07824 0.0942545 1
24.3723 0.19 1.07824 0.0942545 1
24.4231 0.19 1.07824 0.0942545 1
24.4738 0.19 1.07824 0.0942545 1
24.4788 0.146054 1.00884 0.0713501 0
24.5246 0.19 1.07824 0.0942545 1
24.5753 0.19 1.07824 0.0942545 1
24.6261 0.19 1.07824 0.0942545 1
24.6768 0.19 1.07824 0.0942545 1
24.7276 0.19 1.07824 0.0942545 1
24.7783 0.19 1.07824 0.0942545 1
24.8291 0.19 1.07824 0.0942545 1
24.8798 0.19 1.07824 0.0942545 1
24.9306 0.19 1.07824 0.0942545 1
24.9406 0.15095 0.95225 0.0738531 0
24.9813 0.19 1.07824 0.0942545 1
25.0321 0.19 1.07824 0.0942545 1
25.0829 0.19 1.07824 0.0942545 1
25.1336 0.19 1.07824 0.0942545 1
25.1844 0.19 1.07824 0.0942545 1
25.2351 0.19 1.07824 0.0942545 1
25.2859 0.19 1.07824 0.0942545 1
25.3366 0.19 1.07824 0.0942545 1
25.3874 0.19 1.07824 0.0942545 1
25.4024 0.155609 0.914857 0.0763561 0
25.4381 0.19 1.07824 0.0942545 1
25.4889 0.19 1.07824 0.0942545 1
25.5396 0.19 1.07824 0.0942545 1
25.5904 0.19 1.07824 0.0942545 1
25.6411 0.19 1.07824 0.0942545 1
25.6919 0.19 1.07824 0.0942545 1
25.7427 0.19 1.07824 0.0942545 1
25.7934 0.19 1.07824 0.0942545 1
25.8442 0.19 1.07824 0.0942545 1
25.8642 0.160135 0.899119 0.0788591 0
25.8949 0.19 1.07824 0.0942545 1
25.9457 0.19 1.07824 0.0942545 1
25.9964 0.19 1.07824 0.0942545 1
26.0472 0.19 1.07824 0.0942545 1
26.0979 0.19 1.07824 0.0942545 1
26.1487 0.19 1.07824 0.0942545 1
26.1994 0.19 1.07824 0.0942545 1
26.2502 0.19 1.07824 0.0942545 1
26.3009 0.19 1.07824 0.0942545 1
26.3259 0.164635 0.904032 0.0813621 0
26.3517 0.19 1.07824 0.0942545 1
26.4025 0.19 1.07824 0.0942545 1
26.4532 0.19 1.07824 0.0942545 1
26.504 0.19 1.07824 0.0942545 1
26.5547 0.19 1.07824 0.0942545 1
26.6055 0.19 1.07824 0.0942545 1
26.6562 0.19 1.07824 0.0942545 1
26.707 0.19 1.07824 0.0942545 1
26.7577 0.19 1.07824 0.0942545 1
26.7877 0.169203 0.925962 0.0838651 0
26.8085 0.19 1.07824 0.0942545 1
26.8592 0.19 1.07824 0.0942545 1
26.91 0.19 1.07824 0.0942545 1
26.9607 0.19 1.07824 0.0942545 1
27.0115 0.19 1.07824 0.0942545 1
27.0622 0.19 1.07824 0.0942545 1
27.113 0.19 1.07824 0.0942545 1
27.1638 0.19 1.07824 0.0942545 1
27.2145 0.19 1.07824 0.0942545 1
27.2495 0.173914 0.959636 0.0863681 0
27.2653 0.19 1.07824 0.0942545 1
27.316 0.19 1.07824 0.0942545 1
27.3668 0.19 1.07824 0.0942545 1
27.4175 0.19 1.07824 0.0942545 1
27.4683 0.19 1.07824 0.0942545 1
27.519 0.19 1.07824 0.0942545 1
27.5698 0.19 1.07824 0.0942545 1
27.6205 0.19 1.07824 0.0942545 1
27.6713 0.19 1.07824 0.0942545 1
27.7113 0.178809 0.999135 0.0888711 0
27.722 0.19 1.07824 0.0942545 1
27.7728 0.19 1.07824 0.0942545 1
27.8236 0.19 1.07824 0.0942545 1
27.8743 0.19 1.07824 0.0942545 1
27.9251 0.19 1.07824 0.0942545 1
27.9758 0.19 1.07824 0.0942545 1
28.0266 0.19 1.07824 0.0942545 1
28.0773 0.19 1.07824 0.0942545 1
28.1281 0.19 1.07824 0.0942545 1
28.1731 0.183905 1.03875 0.0913741 0
28.1788 0.19 1.07824 0.0942545 1
28.2296 0.19 1.07824 0.0942545 1
28.2803 0.19 1.07824 0.0942545 1
28.3311 0.19 1.07824 0.0942545 1
28.3818 0.19 1.07824 0.0942545 1
28.4326 0.19 1.07824 0.0942545 1
28.4834 0.19 1.07824 0.0942545 1
28.5341 0.19 1.07824 0.0942545 1
28.5849 0.19 1.07824 0.0942545 1
28.6349 0.189189 1.07363 0.0938771 0
28.6356 0.19 1.07824 0.0942545 1
28.6864 0.19 1.07824 0.0942545 1
28.7371 0.19 1.07824 0.0942545 1
28.7879 0.19 1.07824 0.0942545 1
28.8386 0.19 1.07824 0.0942545 1
28.8894 0.19 1.07824 0.0942545 1
28.9401 0.19 1.07824 0.0942545 1
28.9909 0.19 1.07824 0.0942545 1
29.0416 0.19 1.07824 0.0942545 1
29.0966 0.194628 1.10025 0.0963801 0
29.0924 0.19 1.07824 0.0942545 1
