t x v M dripped?
3.4564 0.19 1.08373 0.094255 1
3.50709 0.19 1.08373 0.094255 1
3.55778 0.19 1.08373 0.094255 1
3.60847 0.19 1.08373 0.094255 1
3.65916 0.19 1.08373 0.094255 1
3.70985 0.19 1.08373 0.094255 1
3.71485 0.145751 1.01566 0.0712372 0
3.76053 0.19 1.08373 0.094255 1
3.81122 0.19 1.08373 0.094255 1
3.86191 0.19 1.08373 0.094255 1
3.9126 0.19 1.08373 0.094255 1
3.96329 0.19 1.08373 0.094255 1
4.01397 0.19 1.08373 0.094255 1
4.06466 0.19 1.08373 0.094255 1
4.11535 0.19 1.08373 0.094255 1
4.16604 0.19 1.08373 0.094255 1
4.17604 0.150684 0.960242 0.0737562 0
4.21673 0.19 1.08373 0.094255 1
4.26742 0.19 1.08373 0.094255 1
4.3181 0.19 1.08373 0.094255 1
4.36879 0.19 1.08373 0.094255 1
4.41948 0.19 1.08373 0.094255 1
4.47017 0.19 1.08373 0.094255 1
4.52086 0.19 1.08373 0.094255 1
4.57155 0.19 1.08373 0.094255 1
4.62223 0.19 1.08373 0.094255 1
4.63723 0.155385 0.923709 0.0762752 0
4.67292 0.19 1.08373 0.094255 1
4.72361 0.19 1.08373 0.094255 1
4.7743 0.19 1.08373 0.094255 1
4.82499 0.19 1.08373 0.094255 1
4.87567 0.19 1.08373 0.094255 1
4.92636 0.19 1.08373 0.094255 1
4.97705 0.19 1.08373 0.094255 1
5.02774 0.19 1.08373 0.094255 1
5.07843 0.19 1.08373 0.094255 1
5.09843 0.159957 0.908433 0.0787942 0
5.12912 0.19 1.08373 0.094255 1
5.1798 0.19 1.08373 0.094255 1
5.23049 0.19 1.08373 0.094255 1
5.28118 0.19 1.08373 0.094255 1
5.33187 0.19 1.08373 0.094255 1
5.38256 0.19 1.08373 0.094255 1
5.43324 0.19 1.08373 0.094255 1
5.48393 0.19 1.08373 0.094255 1
5.53462 0.19 1.08373 0.094255 1
5.55962 0.164503 0.913393 0.0813132 0
5.58531 0.19 1.08373 0.094255 1
5.636 0.19 1.08373 0.094255 1
5.68669 0.19 1.08373 0.094255 1
5.73737 0.19 1.08373 0.094255 1
5.78806 0.19 1.08373 0.094255 1
5.83875 0.19 1.08373 0.094255 1
5.88944 0.19 1.08373 0.094255 1
5.94013 0.19 1.08373 0.094255 1
5.99081 0.19 1.08373 0.094255 1
6.02081 0.169118 0.934994 0.0838322 0
6.0415 0.19 1.08373 0.094255 1
6.09219 0.19 1.08373 0.094255 1
6.14288 0.19 1.08373 0.094255 1
6.19357 0.19 1.08373 0.094255 1
6.24426 0.19 1.08373 0.094255 1
6.29494 0.19 1.08373 0.094255 1
6.34563 0.19 1.08373 0.094255 1
6.39632 0.19 1.08373 0.094255 1
6.44701 0.19 1.08373 0.094255 1
6.48201 0.173872 0.968051 0.0863512 0
6.4977 0.19 1.08373 0.094255 1
6.54839 0.19 1.08373 0.094255 1
6.59907 0.19 1.08373 0.094255 1
6.64976 0.19 1.08373 0.094255 1
6.70045 0.19 1.08373 0.094255 1
6.75114 0.19 1.08373 0.094255 1
6.80183 0.19 1.08373 0.094255 1
6.85251 0.19 1.08373 0.094255 1
6.9032 0.19 1.08373 0.094255 1
6.9432 0.178808 1.00676 0.0888702 0
6.95389 0.19 1.08373 0.094255 1
7.00458 0.19 1.08373 0.094255 1
7.05527 0.19 1.08373 0.094255 1
7.10596 0.19 1.08373 0.094255 1
7.15664 0.19 1.08373 0.094255 1
7.20733 0.19 1.08373 0.094255 1
7.25802 0.19 1.08373 0.094255 1
7.30871 0.19 1.08373 0.094255 1
7.3594 0.19 1.08373 0.094255 1
7.4044 0.18394 1.04552 0.0913892 0
7.41008 0.19 1.08373 0.094255 1
7.46077 0.19 1.08373 0.094255 1
7.51146 0.19 1.08373 0.094255 1
7.56215 0.19 1.08373 0.094255 1
7.61284 0.19 1.08373 0.094255 1
7.66353 0.19 1.08373 0.094255 1
7.71421 0.19 1.08373 0.094255 1
7.7649 0.19 1.08373 0.094255 1
7.81559 0.19 1.08373 0.094255 1
7.86559 0.189256 1.07961 0.0939082 0
7.86628 0.19 1.08373 0.094255 1
7.91697 0.19 1.08373 0.094255 1
7.96765 0.19 1.08373 0.094255 1
8.01834 0.19 1.08373 0.094255 1
8.06903 0.19 1.08373 0.094255 1
8.11972 0.19 1.08373 0.094255 1
8.17041 0.19 1.08373 0.094255 1
8.2211 0.19 1.08373 0.094255 1
8.27178 0.19 1.08373 0.094255 1
8.32678 0.194722 1.10558 0.0964272 0
8.32247 0.19 1.08373 0.094255 1
8.37316 0.19 1.08373 0.094255 1
8.42385 0.19 1.08373 0.094255 1
8.47454 0.19 1.08373 0.094255 1
8.52523 0.19 1.08373 0.094255 1
8.57591 0.19 1.08373 0.094255 1
8.6266 0.19 1.08373 0.094255 1
8.67729 0.19 1.08373 0.094255 1
8.72798 0.19 1.08373 0.094255 1
8.77867 0.19 1.08373 0.094255 1
8.78367 0.145751 1.01566 0.0712372 0
8.82935 0.19 1.08373 0.094255 1
8.88004 0.19 1.08373 0.094255 1
8.93073 0.19 1.08373 0.094255 1
8.98142 0.19 1.08373 0.094255 1
9.03211 0.19 1.08373 0.094255 1
9.0828 0.19 1.08373 0.094255 1
9.13348 0.19 1.08373 0.094255 1
9.18417 0.19 1.08373 0.094255 1
9.23486 0.19 1.08373 0.094255 1
9.24486 0.150684 0.960242 0.0737562 0
9.28555 0.19 1.08373 0.094255 1
9.33624 0.19 1.08373 0.094255 1
9.38692 0.19 1.08373 0.094255 1
9.43761 0.19 1.08373 0.094255 1
9.4883 0.19 1.08373 0.094255 1
9.53899 0.19 1.08373 0.094255 1
9.58968 0.19 1.08373 0.094255 1
9.64037 0.19 1.08373 0.094255 1
9.69105 0.19 1.08373 0.094255 1
9.70605 0.155385 0.923709 0.0762752 0
9.74174 0.19 1.08373 0.094255 1
9.79243 0.19 1.08373 0.094255 1
9.84312 0.19 1.08373 0.094255 1
9.89381 0.19 1.08373 0.094255 1
9.94449 0.19 1.08373 0.094255 1
9.99518 0.19 1.08373 0.094255 1
10.0459 0.19 1.08373 0.094255 1
10.0966 0.19 1.08373 0.094255 1
10.1472 0.19 1.08373 0.094255 1
10.1672 0.159957 0.908433 0.0787942 0
10.1979 0.19 1.08373 0.094255 1
10.2486 0.19 1.08373 0.094255 1
10.2993 0.19 1.08373 0.094255 1
10.35 0.19 1.08373 0.094255 1
10.4007 0.19 1.08373 0.094255 1
10.4514 0.19 1.08373 0.094255 1
10.5021 0.19 1.08373 0.094255 1
10.5528 0.19 1.08373 0.094255 1
10.6034 0.19 1.08373 0.094255 1
10.6284 0.164503 0.913393 0.0813132 0
10.6541 0.19 1.08373 0.094255 1
10.7048 0.19 1.08373 0.094255 1
10.7555 0.19 1.08373 0.094255 1
10.8062 0.19 1.08373 0.094255 1
10.8569 0.19 1.08373 0.094255 1
10.9076 0.19 1.08373 0.094255 1
10.9583 0.19 1.08373 0.094255 1
11.0089 0.19 1.08373 0.094255 1
11.0596 0.19 1.08373 0.094255 1
11.0896 0.169118 0.934994 0.0838322 0
11.1103 0.19 1.08373 0.094255 1
11.161 0.19 1.08373 0.094255 1
11.2117 0.19 1.08373 0.094255 1
11.2624 0.19 1.08373 0.094255 1
11.3131 0.19 1.08373 0.094255 1
11.3638 0.19 1.08373 0.094255 1
11.4145 0.19 1.08373 0.094255 1
11.4651 0.19 1.08373 0.094255 1
11.5158 0.19 1.08373 0.094255 1
11.5508 0.173872 0.968051 0.0863512 0
11.5665 0.19 1.08373 0.094255 1
11.6172 0.19 1.08373 0.094255 1
11.6679 0.19 1.08373 0.094255 1
11.7186 0.19 1.08373 0.094255 1
11.7693 0.19 1.08373 0.094255 1
11.82 0.19 1.08373 0.094255 1
11.8706 0.19 1.08373 0.094255 1
11.9213 0.19 1.08373 0.094255 1
11.972 0.19 1.08373 0.094255 1
12.012 0.178808 1.00676 0.0888702 0
12.0227 0.19 1.08373 0.094255 1
12.0734 0.19 1.08373 0.094255 1
12.1241 0.19 1.08373 0.094255 1
12.1748 0.19 1.08373 0.094255 1
12.2255 0.19 1.08373 0.094255 1
12.2762 0.19 1.08373 0.094255 1
12.3268 0.19 1.08373 0.094255 1
12.3775 0.19 1.08373 0.094255 1
12.4282 0.19 1.08373 0.094255 1
12.4732 0.18394 1.04552 0.0913892 0
12.4789 0.19 1.08373 0.094255 1
12.5296 0.19 1.08373 0.094255 1
12.5803 0.19 1.08373 0.094255 1
12.631 0.19 1.08373 0.094255 1
12.6817 0.19 1.08373 0.094255 1
12.7323 0.19 1.08373 0.094255 1
12.783 0.19 1.08373 0.094255 1
12.8337 0.19 1.08373 0.094255 1
12.8844 0.19 1.08373 0.094255 1
12.9344 0.189256 1.07961 0.0939082 0
12.9351 0.19 1.08373 0.094255 1
12.9858 0.19 1.08373 0.094255 1
13.0365 0.19 1.08373 0.094255 1
13.0872 0.19 1.08373 0.094255 1
13.1379 0.19 1.08373 0.094255 1
13.1885 0.19 1.08373 0.094255 1
13.2392 0.19 1.08373 0.094255 1
13.2899 0.19 1.08373 0.094255 1
13.3406 0.19 1.08373 0.094255 1
13.3956 0.194722 1.10558 0.0964272 0
13.3913 0.19 1.08373 0.094255 1
13.442 0.19 1.08373 0.094255 1
13.4927 0.19 1.08373 0.094255 1
13.5434 0.19 1.08373 0.094255 1
13.594 0.19 1.08373 0.094255 1
13.6447 0.19 1.08373 0.094255 1
13.6954 0.19 1.08373 0.094255 1
13.7461 0.19 1.08373 0.094255 1
13.7968 0.19 1.08373 0.094255 1
13.8475 0.19 1.08373 0.094255 1
13.8525 0.145751 1.01566 0.0712372 0
13.8982 0.19 1.08373 0.094255 1
13.9489 0.19 1.08373 0.094255 1
13.9996 0.19 1.08373 0.094255 1
14.0502 0.19 1.08373 0.094255 1
14.1009 0.19 1.08373 0.094255 1
14.1516 0.19 1.08373 0.094255 1
14.2023 0.19 1.08373 0.094255 1
14.253 0.19 1.08373 0.094255 1
14.3037 0.19 1.08373 0.094255 1
14.3137 0.150684 0.960242 0.0737562 0
14.3544 0.19 1.08373 0.094255 1
14.4051 0.19 1.08373 0.094255 1
14.4557 0.19 1.08373 0.094255 1
14.5064 0.19 1.08373 0.094255 1
14.5571 0.19 1.08373 0.094255 1
14.6078 0.19 1.08373 0.094255 1
14.6585 0.19 1.08373 0.094255 1
14.7092 0.19 1.08373 0.094255 1
14.7599 0.19 1.08373 0.094255 1
14.7749 0.155385 0.923709 0.0762752 0
14.8106 0.19 1.08373 0.094255 1
14.8613 0.19 1.08373 0.094255 1
14.9119 0.19 1.08373 0.094255 1
14.9626 0.19 1.08373 0.094255 1
15.0133 0.19 1.08373 0.094255 1
15.064 0.19 1.08373 0.094255 1
15.1147 0.19 1.08373 0.094255 1
15.1654 0.19 1.08373 0.094255 1
15.2161 0.19 1.08373 0.094255 1
15.2361 0.159957 0.908433 0.0787942 0
15.2668 0.19 1.08373 0.094255 1
15.3174 0.19 1.08373 0.094255 1
15.3681 0.19 1.08373 0.094255 1
15.4188 0.19 1.08373 0.094255 1
15.4695 0.19 1.08373 0.094255 1
15.5202 0.19 1.08373 0.094255 1
15.5709 0.19 1.08373 0.094255 1
15.6216 0.19 1.08373 0.094255 1
15.6723 0.19 1.08373 0.094255 1
15.6973 0.164503 0.913393 0.0813132 0
15.723 0.19 1.08373 0.094255 1
15.7736 0.19 1.08373 0.094255 1
15.8243 0.19 1.08373 0.094255 1
15.875 0.19 1.08373 0.094255 1
15.9257 0.19 1.08373 0.094255 1
15.9764 0.19 1.08373 0.094255 1
16.0271 0.19 1.08373 0.094255 1
16.0778 0.19 1.08373 0.094255 1
16.1285 0.19 1.08373 0.094255 1
16.1585 0.169118 0.934994 0.0838322 0
16.1791 0.19 1.08373 0.094255 1
16.2298 0.19 1.08373 0.094255 1
16.2805 0.19 1.08373 0.094255 1
16.3312 0.19 1.08373 0.094255 1
16.3819 0.19 1.08373 0.094255 1
16.4326 0.19 1.08373 0.094255 1
16.4833 0.19 1.08373 0.094255 1
16.534 0.19 1.08373 0.094255 1
16.5846 0.19 1.08373 0.094255 1
16.6196 0.173872 0.968051 0.0863512 0
16.6353 0.19 1.08373 0.094255 1
16.686 0.19 1.08373 0.094255 1
16.7367 0.19 1.08373 0.094255 1
16.7874 0.19 1.08373 0.094255 1
16.8381 0.19 1.08373 0.094255 1
16.8888 0.19 1.08373 0.094255 1
16.9395 0.19 1.08373 0.094255 1
16.9902 0.19 1.08373 0.094255 1
17.0408 0.19 1.08373 0.094255 1
17.0808 0.178808 1.00676 0.0888702 0
17.0915 0.19 1.08373 0.094255 1
17.1422 0.19 1.08373 0.094255 1
17.1929 0.19 1.08373 0.094255 1
17.2436 0.19 1.08373 0.094255 1
17.2943 0.19 1.08373 0.094255 1
17.345 0.19 1.08373 0.094255 1
17.3957 0.19 1.08373 0.094255 1
17.4463 0.19 1.08373 0.094255 1
17.497 0.19 1.08373 0.094255 1
17.542 0.18394 1.04552 0.0913892 0
17.5477 0.19 1.08373 0.094255 1
17.5984 0.19 1.08373 0.094255 1
17.6491 0.19 1.08373 0.094255 1
17.6998 0.19 1.08373 0.094255 1
17.7505 0.19 1.08373 0.094255 1
17.8012 0.19 1.08373 0.094255 1
17.8519 0.19 1.08373 0.094255 1
17.9025 0.19 1.08373 0.094255 1
17.9532 0.19 1.08373 0.094255 1
18.0032 0.189256 1.07961 0.0939082 0
18.0039 0.19 1.08373 0.094255 1
18.0546 0.19 1.08373 0.094255 1
18.1053 0.19 1.08373 0.094255 1
18.156 0.19 1.08373 0.094255 1
18.2067 0.19 1.08373 0.094255 1
18.2574 0.19 1.08373 0.094255 1
18.308 0.19 1.08373 0.094255 1
18.3587 0.19 1.08373 0.094255 1
18.4094 0.19 1.08373 0.094255 1
18.4644 0.194722 1.10558 0.0964272 0
18.4601 0.19 1.08373 0.094255 1
18.5108 0.19 1.08373 0.094255 1
18.5615 0.19 1.08373 0.094255 1
18.6122 0.19 1.08373 0.094255 1
18.6629 0.19 1.08373 0.094255 1
18.7136 0.19 1.08373 0.094255 1
18.7642 0.19 1.08373 0.094255 1
18.8149 0.19 1.08373 0.094255 1
18.8656 0.19 1.08373 0.094255 1
18.9163 0.19 1.08373 0.094255 1
18.9213 0.145751 1.01566 0.0712372 0
18.967 0.19 1.08373 0.094255 1
19.0177 0.19 1.08373 0.094255 1
19.0684 0.19 1.08373 0.094255 1
19.1191 0.19 1.08373 0.094255 1
19.1697 0.19 1.08373 0.094255 1
19.2204 0.19 1.08373 0.094255 1
19.2711 0.19 1.08373 0.094255 1
19.3218 0.19 1.08373 0.094255 1
19.3725 0.19 1.08373 0.094255 1
19.3825 0.150684 0.960242 0.0737562 0
19.4232 0.19 1.08373 0.094255 1
19.4739 0.19 1.08373 0.094255 1
19.5246 0.19 1.08373 0.094255 1
19.5753 0.19 1.08373 0.094255 1
19.6259 0.19 1.08373 0.094255 1
19.6766 0.19 1.08373 0.094255 1
19.7273 0.19 1.08373 0.094255 1
19.778 0.19 1.08373 0.094255 1
19.8287 0.19 1.08373 0.094255 1
19.8437 0.155385 0.923709 0.0762752 0
19.8794 0.19 1.08373 0.094255 1
19.9301 0.19 1.08373 0.094255 1
19.9808 0.19 1.08373 0.094255 1
20.0314 0.19 1.08373 0.094255 1
20.0821 0.19 1.08373 0.094255 1
20.1328 0.19 1.08373 0.094255 1
20.1835 0.19 1.08373 0.094255 1
20.2342 0.19 1.08373 0.094255 1
20.2849 0.19 1.08373 0.094255 1
20.3049 0.159957 0.908433 0.0787942 0
20.3356 0.19 1.08373 0.094255 1
20.3863 0.19 1.08373 0.094255 1
20.437 0.19 1.08373 0.094255 1
20.4876 0.19 1.08373 0.094255 1
20.5383 0.19 1.08373 0.094255 1
20.589 0.19 1.08373 0.094255 1
20.6397 0.19 1.08373 0.094255 1
20.6904 0.19 1.08373 0.094255 1
20.7411 0.19 1.08373 0.094255 1
20.7661 0.164503 0.913393 0.0813132 0
20.7918 0.19 1.08373 0.094255 1
20.8425 0.19 1.08373 0.094255 1
20.8931 0.19 1.08373 0.094255 1
20.9438 0.19 1.08373 0.094255 1
20.9945 0.19 1.08373 0.094255 1
21.0452 0.19 1.08373 0.094255 1
21.0959 0.19 1.08373 0.094255 1
21.1466 0.19 1.08373 0.094255 1
21.1973 0.19 1.08373 0.094255 1
21.2273 0.169118 0.934994 0.0838322 0
21.248 0.19 1.08373 0.094255 1
21.2987 0.19 1.08373 0.094255 1
21.3493 0.19 1.08373 0.094255 1
21.4 0.19 1.08373 0.094255 1
21.4507 0.19 1.08373 0.094255 1
21.5014 0.19 1.08373 0.094255 1
21.5521 0.19 1.08373 0.094255 1
21.6028 0.19 1.08373 0.094255 1
21.6535 0.19 1.08373 0.094255 1
21.6885 0.173872 0.968051 0.0863512 0
21.7042 0.19 1.08373 0.094255 1
21.7548 0.19 1.08373 0.094255 1
21.8055 0.19 1.08373 0.094255 1
21.8562 0.19 1.08373 0.094255 1
21.9069 0.19 1.08373 0.094255 1
21.9576 0.19 1.08373 0.094255 1
22.0083 0.19 1.08373 0.094255 1
22.059 0.19 1.08373 0.094255 1
22.1097 0.19 1.08373 0.094255 1
22.1497 0.178808 1.00676 0.0888702 0
22.1604 0.19 1.08373 0.094255 1
22.211 0.19 1.08373 0.094255 1
22.2617 0.19 1.08373 0.094255 1
22.3124 0.19 1.08373 0.094255 1
22.3631 0.19 1.08373 0.094255 1
22.4138 0.19 1.08373 0.094255 1
22.4645 0.19 1.08373 0.094255 1
22.5152 0.19 1.08373 0.094255 1
22.5659 0.19 1.08373 0.094255 1
22.6109 0.18394 1.04552 0.0913892 0
22.6165 0.19 1.08373 0.094255 1
22.6672 0.19 1.08373 0.094255 1
22.7179 0.19 1.08373 0.094255 1
22.7686 0.19 1.08373 0.094255 1
22.8193 0.19 1.08373 0.094255 1
22.87 0.19 1.08373 0.094255 1
22.9207 0.19 1.08373 0.094255 1
22.9714 0.19 1.08373 0.094255 1
23.0221 0.19 1.08373 0.094255 1
23.0721 0.189256 1.07961 0.0939082 0
23.0727 0.19 1.08373 0.094255 1
23.1234 0.19 1.08373 0.094255 1
23.1741 0.19 1.08373 0.094255 1
23.2248 0.19 1.08373 0.094255 1
23.2755 0.19 1.08373 0.094255 1
23.3262 0.19 1.08373 0.094255 1
23.3769 0.19 1.08373 0.094255 1
23.4276 0.19 1.08373 0.094255 1
23.4782 0.19 1.08373 0.094255 1
23.5332 0.194722 1.10558 0.0964272 0
23.5289 0.19 1.08373 0.094255 1
23.5796 0.19 1.08373 0.094255 1
23.6303 0.19 1.08373 0.094255 1
23.681 0.19 1.08373 0.094255 1
23.7317 0.19 1.08373 0.094255 1
23.7824 0.19 1.08373 0.094255 1
23.8331 0.19 1.08373 0.094255 1
23.8838 0.19 1.08373 0.094255 1
23.9344 0.19 1.08373 0.094255 1
23.9851 0.19 1.08373 0.094255 1
23.9901 0.145751 1.01566 0.0712372 0
24.0358 0.19 1.08373 0.094255 1
24.0865 0.19 1.08373 0.094255 1
24.1372 0.19 1.08373 0.094255 1
24.1879 0.19 1.08373 0.094255 1
24.2386 0.19 1.08373 0.094255 1
24.2893 0.19 1.08373 0.094255 1
24.3399 0.19 1.08373 0.094255 1
24.3906 0.19 1.08373 0.094255 1
24.4413 0.19 1.08373 0.094255 1
24.4513 0.150684 0.960242 0.0737562 0
24.492 0.19 1.08373 0.094255 1
24.5427 0.19 1.08373 0.094255 1
24.5934 0.19 1.08373 0.094255 1
24.6441 0.19 1.08373 0.094255 1
24.6948 0.19 1.08373 0.094255 1
24.7455 0.19 1.08373 0.094255 1
24.7961 0.19 1.08373 0.094255 1
24.8468 0.19 1.08373 0.094255 1
24.8975 0.19 1.08373 0.094255 1
24.9125 0.155385 0.923709 0.0762752 0
24.9482 0.19 1.08373 0.094255 1
24.9989 0.19 1.08373 0.094255 1
25.0496 0.19 1.08373 0.094255 1
25.1003 0.19 1.08373 0.094255 1
25.151 0.19 1.08373 0.094255 1
25.2016 0.19 1.08373 0.094255 1
25.2523 0.19 1.08373 0.094255 1
25.303 0.19 1.08373 0.094255 1
25.3537 0.19 1.08373 0.094255 1
25.3737 0.159957 0.908433 0.0787942 0
25.4044 0.19 1.08373 0.094255 1
25.4551 0.19 1.08373 0.094255 1
25.5058 0.19 1.08373 0.094255 1
25.5565 0.19 1.08373 0.094255 1
25.6072 0.19 1.08373 0.094255 1
25.6578 0.19 1.08373 0.094255 1
25.7085 0.19 1.08373 0.094255 1
25.7592 0.19 1.08373 0.094255 1
25.8099 0.19 1.08373 0.094255 1
25.8349 0.164503 0.913393 0.0813132 0
25.8606 0.19 1.08373 0.094255 1
25.9113 0.19 1.08373 0.094255 1
25.962 0.19 1.08373 0.094255 1
26.0127 0.19 1.08373 0.094255 1
26.0633 0.19 1.08373 0.094255 1
26.114 0.19 1.08373 0.094255 1
26.1647 0.19 1.08373 0.094255 1
26.2154 0.19 1.08373 0.094255 1
26.2661 0.19 1.08373 0.094255 1
26.2961 0.169118 0.934994 0.0838322 0
26.3168 0.19 1.08373 0.094255 1
26.3675 0.19 1.08373 0.094255 1
26.4182 0.19 1.08373 0.094255 1
26.4688 0.19 1.08373 0.094255 1
26.5195 0.19 1.08373 0.094255 1
26.5702 0.19 1.08373 0.094255 1
26.6209 0.19 1.08373 0.094255 1
26.6716 0.19 1.08373 0.094255 1
26.7223 0.19 1.08373 0.094255 1
26.7573 0.173872 0.968051 0.0863512 0
26.773 0.19 1.08373 0.094255 1
26.8237 0.19 1.08373 0.094255 1
26.8744 0.19 1.08373 0.094255 1
26.925 0.19 1.08373 0.094255 1
26.9757 0.19 1.08373 0.094255 1
27.0264 0.19 1.08373 0.094255 1
27.0771 0.19 1.08373 0.094255 1
27.1278 0.19 1.08373 0.094255 1
27.1785 0.19 1.08373 0.094255 1
27.2185 0.178808 1.00676 0.0888702 0
27.2292 0.19 1.08373 0.094255 1
27.2799 0.19 1.08373 0.094255 1
27.3305 0.19 1.08373 0.094255 1
27.3812 0.19 1.08373 0.094255 1
27.4319 0.19 1.08373 0.094255 1
27.4826 0.19 1.08373 0.094255 1
27.5333 0.19 1.08373 0.094255 1
27.584 0.19 1.08373 0.094255 1
27.6347 0.19 1.08373 0.094255 1
27.6797 0.18394 1.04552 0.0913892 0
27.6854 0.19 1.08373 0.094255 1
27.7361 0.19 1.08373 0.094255 1
27.7867 0.19 1.08373 0.094255 1
27.8374 0.19 1.08373 0.094255 1
27.8881 0.19 1.08373 0.094255 1
27.9388 0.19 1.08373 0.094255 1
27.9895 0.19 1.08373 0.094255 1
28.0402 0.19 1.08373 0.094255 1
28.0909 0.19 1.08373 0.094255 1
28.1409 0.189256 1.07961 0.0939082 0
28.1416 0.19 1.08373 0.094255 1
28.1922 0.19 1.08373 0.094255 1
28.2429 0.19 1.08373 0.094255 1
28.2936 0.19 1.08373 0.094255 1
28.3443 0.19 1.08373 0.094255 1
28.395 0.19 1.08373 0.094255 1
28.4457 0.19 1.08373 0.094255 1
28.4964 0.19 1.08373 0.094255 1
28.5471 0.19 1.08373 0.094255 1
28.6021 0.194722 1.10558 0.0964272 0
28.5978 0.19 1.08373 0.094255 1
28.6484 0.19 1.08373 0.094255 1
28.6991 0.19 1.08373 0.094255 1
28.7498 0.19 1.08373 0.094255 1
28.8005 0.19 1.08373 0.094255 1
28.8512 0.19 1.08373 0.094255 1
28.9019 0.19 1.08373 0.094255 1
28.9526 0.19 1.08373 0.094255 1
29.0033 0.19 1.08373 0.094255 1
29.0539 0.19 1.08373 0.094255 1
29.0589 0.145751 1.01566 0.0712372 0
29.1046 0.19 1.08373 0.094255 1
29.1553 0.19 1.08373 0.094255 1
29.206 0.19 1.08373 0.094255 1
29.2567 0.19 1.08373 0.094255 1
29.3074 0.19 1.08373 0.094255 1
29.3581 0.19 1.08373 0.094255 1
29.4088 0.19 1.08373 0.094255 1
29.4595 0.19 1.08373 0.094255 1
29.5101 0.19 1.08373 0.094255 1
29.5201 0.150684 0.960242 0.0737562 0
29.5608 0.19 1.08373 0.094255 1
29.6115 0.19 1.08373 0.094255 1
29.6622 0.19 1.08373 0.094255 1
29.7129 0.19 1.08373 0.094255 1
29.7636 0.19 1.08373 0.094255 1
29.8143 0.19 1.08373 0.094255 1
29.865 0.19 1.08373 0.094255 1
29.9156 0.19 1.08373 0.094255 1
29.9663 0.19 1.08373 0.094255 1
29.9813 0.155385 0.923709 0.0762752 0
30.017 0.19 1.08373 0.094255 1
30.0677 0.19 1.08373 0.094255 1
30.1184 0.19 1.08373 0.094255 1
30.1691 0.19 1.08373 0.094255 1
30.2198 0.19 1.08373 0.094255 1
