t x v M dripped?
0 0 0 0.01 0
0.16708 0.19 0.9468 0.0936067 1
0.214024 0.19 1.16499 0.0949407 1
0.267314 0.19 0.984756 0.0939558 1
0.314909 0.19 1.13394 0.0946416 1
0.367348 0.19 1.02294 0.0940523 1
0.41625 0.19 1.11468 0.0944704 1
0.468169 0.19 1.04503 0.0941249 1
0.483169 0.156953 0.86862 0.07704 0
0.517818 0.19 1.10112 0.0943782 1
0.569327 0.19 1.05826 0.0941726 1
0.619424 0.19 1.09229 0.0943268 1
0.670653 0.19 1.06612 0.0942035 1
0.721017 0.19 1.08673 0.0942973 1
0.772065 0.19 1.07082 0.094223 1
0.822587 0.19 1.08329 0.0942801 1
0.873523 0.19 1.07363 0.0942352 1
0.924138 0.19 1.08118 0.0942698 1
0.949138 0.16455 0.906013 0.0812991 0
0.975005 0.19 1.07532 0.0942427 1
1.02568 0.19 1.07989 0.0942637 1
1.0765 0.19 1.07634 0.0942473 1
1.12721 0.19 1.07911 0.0942601 1
1.178 0.19 1.07696 0.0942501 1
1.22873 0.19 1.07864 0.0942578 1
1.27951 0.19 1.07733 0.0942518 1
1.33025 0.19 1.07835 0.0942565 1
1.38102 0.19 1.07755 0.0942529 1
1.41102 0.169218 0.925293 0.0838742 0
1.43177 0.19 1.07817 0.0942557 1
1.48254 0.19 1.07769 0.0942535 1
1.53329 0.19 1.07806 0.0942552 1
1.58405 0.19 1.07777 0.0942539 1
1.63481 0.19 1.078 0.0942549 1
1.68557 0.19 1.07782 0.0942541 1
1.73632 0.19 1.07796 0.0942547 1
1.78708 0.19 1.07785 0.0942542 1
1.83784 0.19 1.07794 0.0942546 1
1.87284 0.173915 0.959104 0.0863685 0
1.8886 0.19 1.07787 0.0942543 1
1.93935 0.19 1.07792 0.0942545 1
1.99011 0.19 1.07788 0.0942544 1
2.04087 0.19 1.07791 0.0942545 1
2.09163 0.19 1.07789 0.0942544 1
2.14239 0.19 1.07791 0.0942545 1
2.19314 0.19 1.07789 0.0942544 1
2.2439 0.19 1.07791 0.0942545 1
2.29466 0.19 1.0779 0.0942544 1
2.33466 0.17881 0.99866 0.0888713 0
2.34542 0.19 1.0779 0.0942545 1
2.39618 0.19 1.0779 0.0942544 1
2.44693 0.19 1.0779 0.0942545 1
